a1,a2,growth
2.109375,0.0,0.8935129436377942
2.109375,0.421875,0.8701889864092517
2.109375,0.84375,0.846443300489647
2.109375,1.265625,0.8224341906809418
2.109375,1.6875,0.798336502295994
2.109375,2.109375,0.7743326972356636
2.109375,2.53125,0.7506025801281206
2.109375,2.953125,0.7273131977120907
2.109375,3.375,0.7046104230181822
2.109375,3.796875,0.6826132995090303
2.109375,4.21875,0.6614115411903173
2.109375,4.640625,0.6410659238012324
2.109375,5.0625,0.6216108598668898
2.109375,5.484375,0.6030582918071413
2.109375,5.90625,0.585402109370893
2.109375,6.328125,0.5686224951439891
2.109375,6.75,0.5526898276440635
2.109375,7.171875,0.5375679650708428
2.109375,7.59375,0.5232168706507542
2.109375,8.015625,0.5095946237162137
2.109375,8.4375,0.49665890133724416
2.109375,8.859375,0.4843680277213689
2.109375,9.28125,0.4726816846907883
2.109375,9.703125,0.4615613647971641
2.109375,10.125,0.4509706343112618
2.109375,10.546875,0.4408752593263853
2.109375,10.96875,0.4312432358955952
2.109375,11.390625,0.42204475492977866
2.109375,11.8125,0.4132521244840857
2.109375,12.234375,0.40483966580481795
2.109375,12.65625,0.39678359477878705
2.109375,13.078125,0.3890618969093301
2.109375,13.5,0.3816542013626448
2.109375,13.921875,0.3745416577581366
2.109375,14.34375,0.367706818037296
2.109375,14.765625,0.3611335247983078
2.109375,15.1875,0.354806806822815
2.109375,15.609375,0.34871278206822554
2.109375,16.03125,0.3428385680953293
2.109375,16.453125,0.3371721997038929
2.109375,16.875,0.33170255342713184
2.109375,17.296875,0.32641927846678614
2.109375,17.71875,0.321312733617633
2.109375,18.140625,0.31637392972194495
2.109375,18.5625,0.3115944772022293
2.109375,18.984375,0.30696653823874404
2.109375,19.40625,0.3024827831825378
2.109375,19.828125,0.2981363508223023
2.109375,20.25,0.2939208121521502
2.109375,20.671875,0.2898301373162691
2.109375,21.09375,0.28585866543435057
2.109375,21.515625,0.28200107703828436
2.109375,21.9375,0.27825236887549853
2.109375,22.359375,0.27460783085740453
2.109375,22.78125,0.27106302495260887
2.109375,23.203125,0.2676137658439392
2.109375,23.625,0.264256103185954
2.109375,24.046875,0.26098630531557515
2.109375,24.46875,0.2578008442829281
2.109375,24.890625,0.2546963820824833
2.109375,25.3125,0.25166975797632224
2.109375,25.734375,0.2487179768119142
2.109375,26.15625,0.2458381982462465
2.109375,26.578125,0.24302772679670237
2.109375,27.0,0.24028400264671335
2.109375,27.421875,0.23760459314110435
2.109375,27.84375,0.23498718491221743
2.109375,28.265625,0.23242957658346536
2.109375,28.6875,0.22992967200194267
2.109375,29.109375,0.2274854739562254
2.109375,29.53125,0.2250950783395252
2.109375,29.953125,0.22275666872199262
2.109375,30.375,0.22046851129926295
2.109375,30.796875,0.21822895018726673
2.109375,31.21875,0.21603640303602206
2.109375,31.640625,0.21388935693750133
2.109375,32.0625,0.2117863646048735
2.109375,32.484375,0.2097260408023638
2.109375,32.90625,0.20770705900676545
2.109375,33.328125,0.20572814828325942
2.109375,33.75,0.20378809035963685
2.109375,34.171875,0.20188571688436724
2.109375,34.59375,0.20001990685515425
2.109375,35.015625,0.19818958420570923
2.109375,35.4375,0.1963937155394785
2.109375,35.859375,0.19463130799995385
2.109375,36.28125,0.19290140726804464
2.109375,36.703125,0.19120309567771346
2.109375,37.125,0.18953549044178564
2.109375,37.546875,0.1878977419804684
2.109375,37.96875,0.18628903234567798
2.109375,38.390625,0.18470857373480637
2.109375,38.8125,0.18315560708805667
2.109375,39.234375,0.1816294007638487
2.109375,39.65625,0.18012924928733695
2.109375,40.078125,0.17865447216724772
2.109375,40.5,0.17720441277681154
2.109375,40.921875,0.1757784372947085
2.109375,41.34375,0.1743759337023179
2.109375,41.765625,0.17299631083373218
2.109375,42.1875,0.17163899747546307
