a1,a2,growth
0.5003437399864197,0.0,0.7863771882459369
0.5003437399864197,0.421875,0.763097313711284
0.5003437399864197,0.84375,0.737718042044515
0.5003437399864197,1.265625,0.7098865626563621
0.5003437399864197,1.6875,0.6791107242885562
0.5003437399864197,2.109375,0.6446245499365731
0.5003437399864197,2.53125,0.6050149854054758
0.5003437399864197,2.953125,0.5568008359814679
0.5003437399864197,3.375,0.4802069163836848
0.5003437399864197,3.796875,0.0059120810302770305
0.5003437399864197,4.21875,0.005117331629270051
0.5003437399864197,4.640625,0.004408185654291043
0.5003437399864197,5.0625,0.0038145955947405264
0.5003437399864197,5.484375,0.0033275807749743266
0.5003437399864197,5.90625,0.002928957588133706
0.5003437399864197,6.328125,0.002601099793688493
0.5003437399864197,6.75,0.002329321314517372
0.5003437399864197,7.171875,0.0021020052297660956
0.5003437399864197,7.59375,0.0019101311925246048
0.5003437399864197,8.015625,0.0017467252221023408
0.5003437399864197,8.4375,0.001606382226399866
0.5003437399864197,8.859375,0.0014848886328862913
0.5003437399864197,9.28125,0.0013789351370454342
0.5003437399864197,9.703125,0.001285901273964577
0.5003437399864197,10.125,0.001203694521244874
0.5003437399864197,10.546875,0.0011306299495539179
0.5003437399864197,10.96875,0.0010653397825862076
0.5003437399864197,11.390625,0.0010067050163697618
0.5003437399864197,11.8125,0.0009538033388738714
0.5003437399864197,12.234375,0.0009058691692451344
0.5003437399864197,12.65625,0.0008622627590830234
0.5003437399864197,13.078125,0.0008224461182154123
0.5003437399864197,13.5,0.000785964117123562
0.5003437399864197,13.921875,0.0007524295455223487
0.5003437399864197,14.34375,0.0007215112148223831
0.5003437399864197,14.765625,0.0006929244224167781
0.5003437399864197,15.1875,0.0006664232580878446
0.5003437399864197,15.609375,0.0006417943585016891
0.5003437399864197,16.03125,0.0006188518079880077
0.5003437399864197,16.453125,0.0005974329511835603
0.5003437399864197,16.875,0.0005773949360551526
0.5003437399864197,17.296875,0.0005586118446983335
0.5003437399864197,17.71875,0.0005409723022184235
0.5003437399864197,18.140625,0.0005243774719225585
0.5003437399864197,18.5625,0.0005087393687698895
0.5003437399864197,18.984375,0.0004939794341847342
0.5003437399864197,19.40625,0.0004800273260552474
0.5003437399864197,19.828125,0.0004668198884353445
0.5003437399864197,20.25,0.0004543002700802705
0.5003437399864197,20.671875,0.00044241716815882884
0.5003437399864197,21.09375,0.00043112417675543577
0.5003437399864197,21.515625,0.0004203792241883019
0.5003437399864197,21.9375,0.00041014408506477454
0.5003437399864197,22.359375,0.0004003839561468838
0.5003437399864197,22.78125,0.0003910670865253199
0.5003437399864197,23.203125,0.0003821644541495054
0.5003437399864197,23.625,0.00037364948229320357
0.5003437399864197,24.046875,0.00036549779027017086
0.5003437399864197,24.46875,0.00035768697367625753
0.5003437399864197,24.890625,0.00035019641025659486
0.5003437399864197,25.3125,0.00034300708816816596
0.5003437399864197,25.734375,0.00033610145329520394
0.5003437399864197,26.15625,0.0003294632735655222
0.5003437399864197,26.578125,0.0003230775181463722
0.5003437399864197,27.0,0.00031693024923003027
0.5003437399864197,27.421875,0.00031100852551897213
0.5003437399864197,27.84375,0.00030530031547496554
0.5003437399864197,28.265625,0.00029979441953087535
0.5003437399864197,28.6875,0.00029448039997130907
0.5003437399864197,29.109375,0.0002893485179054786
0.5003437399864197,29.53125,0.00028438967577947157
0.5003437399864197,29.953125,0.00027959536710996666
0.5003437399864197,30.375,0.000274957627978962
0.5003437399864197,30.796875,0.0002704689958899301
0.5003437399864197,31.21875,0.00026612247088584007
0.5003437399864197,31.640625,0.0002619114806253693
0.5003437399864197,32.0625,0.0002578298484136696
0.5003437399864197,32.484375,0.00025387176404867017
0.5003437399864197,32.90625,0.0002500317573016775
0.5003437399864197,33.328125,0.0002463046735712316
0.5003437399864197,33.75,0.00024268565158452199
0.5003437399864197,34.171875,0.00023917010297459738
0.5003437399864197,34.59375,0.0002357536934864736
0.5003437399864197,35.015625,0.00023243232587811727
0.5003437399864197,35.4375,0.000229202123836782
0.5003437399864197,35.859375,0.0002260594176793149
0.5003437399864197,36.28125,0.000223000730178479
0.5003437399864197,36.703125,0.00022002276513835228
0.5003437399864197,37.125,0.0002171223951816851
0.5003437399864197,37.546875,0.00021429665134000948
0.5003437399864197,37.96875,0.00021154271317975842
0.5003437399864197,38.390625,0.0002088578997631411
0.5003437399864197,38.8125,0.0002062396610291254
0.5003437399864197,39.234375,0.0002036855700316506
0.5003437399864197,39.65625,0.00020119331563246112
0.5003437399864197,40.078125,0.00019876069572288675
0.5003437399864197,40.5,0.00019638561091099926
0.5003437399864197,40.921875,0.00019406605856241719
0.5003437399864197,41.34375,0.00019180012742014147
0.5003437399864197,41.765625,0.00018958599240579113
0.5003437399864197,42.1875,0.00018742190990371225
