a1,a2,growth
25.3125,0.0,0.2676137658439395
25.3125,0.421875,0.26425610318595383
25.3125,0.84375,0.26098630531557515
25.3125,1.265625,0.25780084428292827
25.3125,1.6875,0.25469638208248313
25.3125,2.109375,0.2516697579763224
25.3125,2.53125,0.2487179768119142
25.3125,2.953125,0.24583819824624634
25.3125,3.375,0.24302772679670237
25.3125,3.796875,0.24028400264671335
25.3125,4.21875,0.2376045931411042
25.3125,4.640625,0.23498718491221757
25.3125,5.0625,0.23242957658346508
25.3125,5.484375,0.22992967200194234
25.3125,5.90625,0.22748547395622573
25.3125,6.328125,0.22509507833952502
25.3125,6.75,0.22275666872199296
25.3125,7.171875,0.22046851129926262
25.3125,7.59375,0.21822895018726657
25.3125,8.015625,0.2160364030360219
25.3125,8.4375,0.21388935693750133
25.3125,8.859375,0.21178636460487366
25.3125,9.28125,0.20972604080236312
25.3125,9.703125,0.20770705900676495
25.3125,10.125,0.20572814828325925
25.3125,10.546875,0.2037880903596362
25.3125,10.96875,0.20188571688436627
25.3125,11.390625,0.20001990685515342
25.3125,11.8125,0.19818958420570876
25.3125,12.234375,0.19639371553947702
25.3125,12.65625,0.19463130799995224
25.3125,13.078125,0.19290140726804095
25.3125,13.5,0.19120309567770977
25.3125,13.921875,0.18953549044178208
25.3125,14.34375,0.18789774198046455
25.3125,14.765625,0.18628903234567026
25.3125,15.1875,0.1847085737347998
25.3125,15.609375,0.18315560708804815
25.3125,16.03125,0.181629400763841
25.3125,16.453125,0.18012924928732812
25.3125,16.875,0.17865447216723776
25.3125,17.296875,0.17720441277680127
25.3125,17.71875,0.1757784372947024
25.3125,18.140625,0.1743759337023028
25.3125,18.5625,0.17299631083371886
25.3125,18.984375,0.1716389974754496
25.3125,19.40625,0.17030344151261992
25.3125,19.828125,0.16898910911900666
25.3125,20.25,0.16769548398832518
25.3125,20.671875,0.16642206660411665
25.3125,21.09375,0.16516837354632047
25.3125,21.515625,0.16393393683209484
25.3125,21.9375,0.1627183032891162
25.3125,22.359375,0.1615210339593897
25.3125,22.78125,0.16034170353193988
25.3125,23.203125,0.1591798998027503
25.3125,23.625,0.1580352231602689
25.3125,24.046875,0.15690728609540247
25.3125,24.46875,0.15579571273432605
25.3125,24.890625,0.15470013839312172
25.3125,25.3125,0.15362020915279892
25.3125,25.734375,0.15255558145409817
25.3125,26.15625,0.15150592171027846
25.3125,26.578125,0.15047090593775705
25.3125,27.0,0.14945021940307548
25.3125,27.421875,0.1484435562856609
25.3125,27.84375,0.1474506193552949
25.3125,28.265625,0.14647111966407914
25.3125,28.6875,0.1455047762513398
25.3125,29.109375,0.14455131586166206
25.3125,29.53125,0.1436104726747608
25.3125,29.953125,0.1426819880471393
25.3125,30.375,0.1417656102642113
25.3125,30.796875,0.1408610943035162
25.3125,31.21875,0.13996820160685924
25.3125,31.640625,0.1390866998631916
25.3125,32.0625,0.1382163627989431
25.3125,32.484375,0.13735696997826374
25.3125,32.90625,0.13650830661065408
25.3125,33.328125,0.13567016336604945
25.3125,33.75,0.13484233619838232
25.3125,34.171875,0.13402462617504782
25.3125,34.59375,0.1332168393142234
25.3125,35.015625,0.13241878642728727
25.3125,35.4375,0.13163028296844118
25.3125,35.859375,0.13085114888936514
25.3125,36.28125,0.13008120850095137
25.3125,36.703125,0.1293202903380209
25.3125,37.125,0.1285682270310665
25.3125,37.546875,0.12782485518252076
25.3125,37.96875,0.12709001524630265
25.3125,38.390625,0.12636355141438244
25.3125,38.8125,0.12564531150485
25.3125,39.234375,0.1249351468556871
25.3125,39.65625,0.1242329122229158
25.3125,40.078125,0.12353846568015758
25.3125,40.5,0.12285166852414915
25.3125,40.921875,0.12217238518331376
25.3125,41.34375,0.12150048312815155
25.3125,41.765625,0.12083583278505758
25.3125,42.1875,0.12017830745647942
