MidPoint,Slope,resultList,LinerType
10,0.5,"[0.9315987562208355, 0.9363778613816434, 0.9408822523351482, 0.9451229260730407, 0.9491099320375616, 0.9528524773842472, 0.9563590173870964, 0.9596373334448546, 0.9626946006805853, 0.9655374467591986, 0.9681720032560035]",0.0
20,0.5,"[0.8362084970569076, 0.8523545770975943, 0.8665575825805721, 0.8790706879414115, 0.8900884111048776, 0.8997637443600885, 0.9082193190123155, 0.9155549544002356, 0.9218529207452709, 0.9271817036933392, 0.9315987562208355]",0.0
30,0.5,"[0.6649454352126605, 0.721667043189706, 0.7621936864524791, 0.7933451226354553, 0.8180536053035774, 0.837894865256617, 0.8538277128960224, 0.8664835033613048, 0.8763006619452052, 0.8835948089270637, 0.8885984273399055]",0.0
40,0.5,"[0.10228369481238805, 0.07559444708125442, 0.25033010793585014, 0.6561657351013975, 0.7199081118739227, 0.761071596126401, 0.789873971488434, 0.810209237549389, 0.8240351064535103, 0.8324735682158272, 0.8362084970569076]",0.02668924773113364
50,0.5,"[0.06987127596915817, 0.009402077151653487, 0.00262562617152756, 0.0020418481959201345, 0.0018556765736739717, 0.6484883704768426, 0.708379790270488, 0.742142838275861, 0.761071596126401, 0.7691628259878183, 0.7681691348056756]",-0.000993691182142653
60,0.5,"[0.0523319124888687, 0.002754654227883198, 0.0013597686137065568, 0.0010682631136359367, 0.0010232016578244282, 0.0011154445170963566, 0.5698131210477406, 0.6486094909939963, 0.6766914456080473, 0.6806909738326961, 0.6649454352126598]",-0.015745538620036248
70,0.5,"[0.0404656391440829, 0.0015722720084263096, 0.0008173298899328995, 0.0006378894135981685, 0.0005976387734233387, 0.0006402617329418092, 0.0007718599186012678, 0.0009878345632925245, 0.0013603449657812528, 0.0026747635169193165, 0.14027220743618393]",0.039868000370659566
80,0.5,"[0.031953050478044524, 0.00102390210874186, 0.000545887709403298, 0.0004236468568289835, 0.00039015429562304853, 0.0004066272989145963, 0.00047490485931492245, 0.0006146844616331721, 0.0008859692608650301, 0.0017642407935199703, 0.10228369481228902]",0.031562896182421474
90,0.5,"[0.025739527279297285, 0.0007236699222770707, 0.0003915199012417055, 0.0003026120399321707, 0.00027544984085968617, 0.00028166331316456, 0.0003203244707335212, 0.0004045390726450148, 0.0005797710630754825, 0.0011573096003542472, 0.08284715466361033]",0.0254640774384376
100,0.5,"[0.021146201372272414, 0.0005407251834199365, 0.0002952820550487234, 0.0002275600787170749, 0.00020545849370103987, 0.00020735518125314015, 0.00023151586393653538, 0.0002868004253747121, 0.00040662729891684376, 0.0008045372552904747, 0.06987127596966752]",0.020940742878571374
