MidPoint,Slope,resultList,LinerType
10,1.0,"[0.7743326972356632, 0.7754024526209511, 0.7763266444729944, 0.777044458081277, 0.7775010802088062, 0.7776579362140748, 0.7775010802088058, 0.777044458081277, 0.7763266444729944, 0.7754024526209511, 0.7743326972356632]",-0.0033252389784115266
20,1.0,"[0.5686224951439889, 0.5438795486765672, 0.5157104665275902, 0.4872679513951638, 0.46515737960979325, 0.4567344514842897, 0.46515737960979325, 0.4872679513951633, 0.5157104665275902, 0.5438795486765674, 0.5686224951439891]",0.11188804365969918
30,1.0,"[0.4408752593263855, 0.3714965442591427, 0.2857448490521478, 0.22137181125617694, 0.19108950887892015, 0.18255071378253623, 0.19108950887891998, 0.22137181125617694, 0.2857448490521478, 0.37149654425914286, 0.44087525932638566]",0.25832454554384926
40,1.0,"[0.3611335247983081, 0.2473166012430433, 0.15246864431844692, 0.115280926857901, 0.10048164223861089, 0.0963355403836267, 0.10048164223808323, 0.1152809268577795, 0.15246864431844404, 0.24731660124304314, 0.36113352479830796]",0.2647979844146813
50,1.0,"[0.30696653823874404, 0.16261988992824264, 0.09395613121760793, 0.07049113403899984, 0.060488127342405634, 0.057602303192281004, 0.06048812734288787, 0.07049113403859066, 0.09395613121648358, 0.1626198899282378, 0.30696653823874437]",0.24936423504646305
60,1.0,"[0.2676137658439395, 0.11170204458972118, 0.061829958671225205, 0.04393369722483148, 0.036489970880545626, 0.034407356378384275, 0.03648997088336389, 0.043933697226094845, 0.06182995867187181, 0.11170204458987269, 0.2676137658439395]",0.2332064094655552
70,1.0,"[0.2376045931411042, 0.08031988140978437, 0.040652392096103704, 0.027418278938177252, 0.02237601065346693, 0.021016000611729622, 0.022376010653630353, 0.027418278937435765, 0.04065239209593226, 0.0803198814109954, 0.23760459314110435]",0.21658859252937457
80,1.0,"[0.21388935693750133, 0.05846459313086831, 0.026882328596322738, 0.017762478112870624, 0.014481694496190554, 0.013611061857832167, 0.014481694495997434, 0.0177624781125234, 0.026882328597958857, 0.058464593130828024, 0.21388935693750166]",0.20027829507966916
90,1.0,"[0.19463130799995385, 0.042378892861906034, 0.018340487000954822, 0.012150240422888503, 0.009969794212356501, 0.009392810712772199, 0.009969794212406586, 0.012150240422705016, 0.01834048700119385, 0.04237889286220125, 0.19463130799995318]",0.18523849728718098
100,1.0,"[0.17865447216723776, 0.03079883906429384, 0.013055314151251687, 0.008757781506336161, 0.007245460428247525, 0.006844094463263685, 0.007245460428431171, 0.008757781506584341, 0.013055314151209307, 0.03079883906561003, 0.1786544721672381]",0.1718103777039741
