MidPoint,Slope,resultList,LinerType
10,0.5,"[0.6614115411903173, 0.6743025373573146, 0.6892184432813862, 0.7061094735015524, 0.7246859865924317, 0.7443925432169696, 0.7644708526249635, 0.7841068891234623, 0.8025977966621525, 0.8194618347082875, 0.8344610387662688]",0.0
20,0.5,"[0.4408752593263855, 0.42582568259839443, 0.41003743057910336, 0.39615933493118816, 0.38923053889073334, 0.39618678089221115, 0.42421559799775005, 0.4767367874572398, 0.5444503243914003, 0.6090852091147446, 0.6614115411903173]",0.05164472043565216
30,0.5,"[0.33170255342713184, 0.28369746548186503, 0.22817155361193947, 0.1853642572892502, 0.1637716830509444, 0.158187881989022, 0.1666820457542971, 0.195153306879365, 0.2676699215274175, 0.40935072949522044, 0.5302986674424064]",0.17351467143810984
40,0.5,"[0.2676137658439395, 0.19107333196780804, 0.12772431012147087, 0.09920040623444569, 0.08726842978798817, 0.08423822076882147, 0.08853393589871521, 0.10236464650975759, 0.13685523769130373, 0.24946663252302356, 0.44087525932638566]",0.183375545075118
50,0.5,"[0.2250950783395252, 0.12982103768017933, 0.0792874809839317, 0.0594349444054344, 0.05096935199936268, 0.04886540133615945, 0.05202098877483976, 0.061819598850868206, 0.08423822076807758, 0.15334683351026587, 0.37806215759569745]",0.17622967700336573
60,0.5,"[0.19463130799995385, 0.09098936877229974, 0.050597728223111295, 0.035619726928679186, 0.02969379746624396, 0.02829008197535639, 0.030460265977339075, 0.03748206784395197, 0.05452716458309255, 0.10333316343991912, 0.33170255342713184]",0.16634122602459744
70,0.5,"[0.17163899747544975, 0.06476312794542458, 0.032180372534975875, 0.021815907314815444, 0.018023134079691482, 0.017144077253709394, 0.018495562770871263, 0.023034223676434405, 0.03511880813473433, 0.07353084323067798, 0.2960126056300453]",0.15449492022174036
80,0.5,"[0.15362020915279345, 0.04581896660586393, 0.02100749899492575, 0.014153080661013322, 0.011730210886840361, 0.011168179809019527, 0.012014476248304705, 0.014903144084219132, 0.02296915372269046, 0.05278366035939746, 0.2676137658439395]",0.14245202934377393
90,0.5,"[0.13908669986304167, 0.03241278431208287, 0.014376965209992253, 0.009776845073042086, 0.008161014067553572, 0.007782226707696831, 0.008338557434129392, 0.010247078879071132, 0.015643359323470937, 0.03773377942452743, 0.2444244621972862]",0.13130447315534485
100,0.5,"[0.12709001524584723, 0.0233104815759017, 0.010337113579059871, 0.00712877527322981, 0.00599473174257271, 0.005725319907917807, 0.0061113277762443715, 0.0074364469530506395, 0.01116817980899882, 0.02715992055441987, 0.2250950783395255]",0.12136469533792943
