a1,a2,growth
0.5003437399864197,0.0,0.7863771882459369
0.5003437399864197,0.10546875,0.7186084446321225
0.5003437399864197,0.2109375,0.6573908257318936
0.5003437399864197,0.31640625,0.6015844266568672
0.5003437399864197,0.421875,0.549952886911268
0.5003437399864197,0.52734375,0.5012005312513066
0.5003437399864197,0.6328125,0.4537847183919422
0.5003437399864197,0.73828125,0.40522962132517665
0.5003437399864197,0.84375,0.34324748686884987
0.5003437399864197,0.94921875,0.09654069429784508
0.5003437399864197,1.0546875,0.08555372848197977
0.5003437399864197,1.16015625,0.08147815077168119
0.5003437399864197,1.265625,0.07881625631074728
0.5003437399864197,1.37109375,0.07672768577763374
0.5003437399864197,1.4765625,0.07495230435450488
0.5003437399864197,1.58203125,0.07337957319518815
0.5003437399864197,1.6875,0.07195264018374815
0.5003437399864197,1.79296875,0.0706381981861211
0.5003437399864197,1.8984375,0.06941479659269899
0.5003437399864197,2.00390625,0.06826760036289944
0.5003437399864197,2.109375,0.0671857722405844
0.5003437399864197,2.21484375,0.06616105038769396
0.5003437399864197,2.3203125,0.06518692094305703
0.5003437399864197,2.42578125,0.06425810888966818
0.5003437399864197,2.53125,0.06337024942983471
0.5003437399864197,2.63671875,0.06251966708007328
0.5003437399864197,2.7421875,0.061703221881091785
0.5003437399864197,2.84765625,0.060918199017430105
0.5003437399864197,2.953125,0.06016222747110325
0.5003437399864197,3.05859375,0.05943321862836371
0.5003437399864197,3.1640625,0.058729319062706724
0.5003437399864197,3.26953125,0.05804887349081956
0.5003437399864197,3.375,0.05739039526150057
0.5003437399864197,3.48046875,0.056752542583449285
0.5003437399864197,3.5859375,0.05613409902535509
0.5003437399864197,3.69140625,0.05553395745683668
0.5003437399864197,3.796875,0.05495110657690719
0.5003437399864197,3.90234375,0.05438461962307599
0.5003437399864197,4.0078125,0.053833644800299986
0.5003437399864197,4.11328125,0.05329739700534657
0.5003437399864197,4.21875,0.052775150845235354
0.5003437399864197,4.32421875,0.052266234469464455
0.5003437399864197,4.4296875,0.051770024284222546
0.5003437399864197,4.53515625,0.0512859402936157
0.5003437399864197,4.640625,0.0508134420007388
0.5003437399864197,4.74609375,0.050352024853077555
0.5003437399864197,4.8515625,0.049901217003779155
0.5003437399864197,4.95703125,0.049460576527002614
0.5003437399864197,5.0625,0.04902968882314177
0.5003437399864197,5.16796875,0.04860816448679905
0.5003437399864197,5.2734375,0.048195637123803314
0.5003437399864197,5.37890625,0.047791761659626765
0.5003437399864197,5.484375,0.047396212642248595
0.5003437399864197,5.58984375,0.047008682765837785
0.5003437399864197,5.6953125,0.04662888153254934
0.5003437399864197,5.80078125,0.04625653403527664
0.5003437399864197,5.90625,0.04589137981933877
0.5003437399864197,6.01171875,0.04553317192129533
0.5003437399864197,6.1171875,0.045181675921737836
0.5003437399864197,6.22265625,0.04483666908827582
0.5003437399864197,6.328125,0.04449793960855452
0.5003437399864197,6.43359375,0.04416528591902992
0.5003437399864197,6.5390625,0.04383851596877656
0.5003437399864197,6.64453125,0.043517446719081136
0.5003437399864197,6.75,0.043201903497356635
0.5003437399864197,6.85546875,0.04289171955180717
0.5003437399864197,6.9609375,0.04258673551297177
0.5003437399864197,7.06640625,0.042286799092149246
0.5003437399864197,7.171875,0.041991764492230764
0.5003437399864197,7.27734375,0.04170149214079421
0.5003437399864197,7.3828125,0.04141584832275966
0.5003437399864197,7.48828125,0.04113470486822608
0.5003437399864197,7.59375,0.040857938793201584
0.5003437399864197,7.69921875,0.04058543210942415
0.5003437399864197,7.8046875,0.0403170714680052
0.5003437399864197,7.91015625,0.04005274797119771
0.5003437399864197,8.015625,0.0397923569210407
0.5003437399864197,8.12109375,0.03953579761234887
0.5003437399864197,8.2265625,0.03928297312590013
0.5003437399864197,8.33203125,0.03903379014974391
0.5003437399864197,8.4375,0.03878815876783461
0.5003437399864197,8.54296875,0.03854599236417814
0.5003437399864197,8.6484375,0.038307207379193284
0.5003437399864197,8.75390625,0.038071723226659256
0.5003437399864197,8.859375,0.03783946213190042
0.5003437399864197,8.96484375,0.03761034900804418
0.5003437399864197,9.0703125,0.03738431131841283
0.5003437399864197,9.17578125,0.03716127898838219
0.5003437399864197,9.28125,0.03694118426382216
0.5003437399864197,9.38671875,0.03672396165290239
0.5003437399864197,9.4921875,0.0365095477596913
0.5003437399864197,9.59765625,0.0362978812483096
0.5003437399864197,9.703125,0.03608890274099547
0.5003437399864197,9.80859375,0.03588255473583569
0.5003437399864197,9.9140625,0.03567878151148891
0.5003437399864197,10.01953125,0.03547752908615971
0.5003437399864197,10.125,0.03527874511861832
0.5003437399864197,10.23046875,0.03508237886069976
0.5003437399864197,10.3359375,0.034888381067919326
0.5003437399864197,10.44140625,0.034696703956463675
0.5003437399864197,10.546875,0.034507301160452614
