MidPoint,Slope,resultList,LinerType
10,4.0,"[0.9749275426047326, 0.9668692313122114, 0.9585334237998612, 0.9499002301573052, 0.9409473041117715, 0.9316493926462183, 0.9219777732332652, 0.9118995423599694, 0.901376704267328, 0.8903649867005597, 0.8788122764797739]",0
20,4.0,"[0.9469526296896316, 0.928468573676688, 0.9084433744688263, 0.8865770298036602, 0.8624580761261785, 0.8354947490501514, 0.8047792826019453, 0.7687831814452712, 0.7245213874769, 0.6642503982899579, 0.5061726804869325]",0
30,4.0,"[0.9153063607104389, 0.8827268886699567, 0.8448458650285238, 0.7992019851980808, 0.740496390711164, 0.6511855590728381, 0.036573478498721335, 0.030070924782040383, 0.02499328972867989, 0.020947376392299377, 0.017724212709922766]",0
40,4.0,"[0.8788122764797739, 0.8257314066873886, 0.7551709034157381, 0.6365680489908402, 0.033451887841620294, 0.02602388862376087, 0.020551980189723727, 0.016510306933279623, 0.013514666737166146, 0.011270037662911792, 0.009561690029341778]",0
50,4.0,"[0.8354947490501511, 0.7479794397612427, 0.5061726805115233, 0.028839967552407943, 0.021352897078738303, 0.016225363239607993, 0.012695130076711842, 0.010219244227049439, 0.008437261124092535, 0.0071189503946178035, 0.006117792964897483]",0
60,4.0,"[0.7815064510891553, 0.5994622472904889, 0.028247813402666404, 0.01979056536936475, 0.014416976964952963, 0.010952838399322061, 0.008644067638143205, 0.00704360899643885, 0.005891440444175539, 0.005033629074829982, 0.004376134677100575]",0
70,4.0,"[0.7069022123024271, 0.031367995011536566, 0.020551980189116442, 0.01418311956203522, 0.010359542887969997, 0.00795489655182818, 0.006359801388412436, 0.005248590940201027, 0.004441361934449264, 0.003834051362643691, 0.003363607100859327]",0
80,4.0,"[0.5061726804869325, 0.024013280126027863, 0.015411892052611703, 0.010649591571188801, 0.007863967892176362, 0.006117792964609009, 0.004952002776821139, 0.004131800012395545, 0.003529597138889815, 0.00307184197815676, 0.002713840061692149]",0
90,4.0,"[0.03204315039909506, 0.01871826985057356, 0.011949546419578589, 0.008336930773661527, 0.006236750304046141, 0.004912073991592686, 0.0040187680369350165, 0.0033835577160589232, 0.002912460741768723, 0.0025510738616219305, 0.0022661192303786016]",0
100,4.0,"[0.026023888626974044, 0.014902203399957868, 0.009561690026981505, 0.006755499563378992, 0.005117694743048975, 0.004074567700058543, 0.003363607099579261, 0.002852980938648781, 0.0024708776661552835, 0.0021754422125581066, 0.0019408767434592907]",0
