MidPoint,Slope,resultList,LinerType
10,1.0,"[0.7743326972356632, 0.7352626064348257, 0.7041107876591577, 0.6810173021711547, 0.6650984361209855, 0.6550501842419191, 0.6495123152074518, 0.6472573997459526, 0.6472736863297353, 0.6487821250311728, 0.6512145775177237]",0.00395717777177107
20,1.0,"[0.5686224951439889, 0.4574775608629198, 0.38594453220036057, 0.3468006816733076, 0.3306486204110811, 0.3327144312252479, 0.3512214680684653, 0.38353344580389576, 0.42260968293018203, 0.4603138480813301, 0.49274070668695963]",0.1620920862758785
30,1.0,"[0.4408752593263855, 0.28069504684375574, 0.208774127157908, 0.17622070671840726, 0.16230425672925472, 0.1604930943796175, 0.1703235777597286, 0.19670249630868936, 0.2512959042676375, 0.3309452258864549, 0.40039819034405133]",0.23990509596443382
40,1.0,"[0.3611335247983081, 0.18514669400594963, 0.12874527137697103, 0.10556390078169704, 0.09546526733984041, 0.09321559399982345, 0.09803615962839113, 0.11246109620475758, 0.1468099430260309, 0.23160981079697923, 0.3388157969919568]",0.24560020299213337
50,1.0,"[0.30696653823874404, 0.1306075001733106, 0.08655254379404283, 0.06830384164178362, 0.059960146658948, 0.0577586740272275, 0.06099780088566799, 0.07116422671272339, 0.0943151627092605, 0.1592666346245498, 0.29439535450604193]",0.23663668047881442
60,1.0,"[0.2676137658439395, 0.0965792676650648, 0.0595686966456901, 0.043941668940413896, 0.037056355415244706, 0.035181658363913584, 0.03745261508746395, 0.045168435476541216, 0.06336070298150219, 0.11258625971676653, 0.26065826827127214]",0.22547660990735857
70,1.0,"[0.2376045931411042, 0.07299456139177692, 0.04040692779471435, 0.02799472162667957, 0.023031644207062198, 0.02169793835766952, 0.023158636260189245, 0.028456165929529615, 0.042213811711660894, 0.08233971620468493, 0.23407651584247113]",0.2123785774848016
80,1.0,"[0.21388935693750133, 0.05507246730432508, 0.027315527362622764, 0.01834205742519206, 0.014997646442000332, 0.014105545383978563, 0.015030035352884566, 0.01849461218977452, 0.028104062613796502, 0.060702788387522126, 0.2125458850192917]",0.19844033963531313
90,1.0,"[0.19463130799995385, 0.04112313829043398, 0.01888953297014037, 0.0126153540485831, 0.010350633163613796, 0.009745680047941196, 0.010352587862172823, 0.012655429418939346, 0.019212974954886546, 0.04442952864811124, 0.19472553174300558]",0.18488562795201266
100,1.0,"[0.17865447216723776, 0.03061154036643434, 0.013548152658549072, 0.009115754054552908, 0.0075292846420228435, 0.007103174827517419, 0.007522179717241083, 0.009116417295029898, 0.013672602783383073, 0.032477605740609206, 0.17971677007525075]",0.17155129733972035
