MidPoint,Slope,resultList,LinerType
10,2.0,"[0.8344610387662691, 0.7655257067054315, 0.7098079403614799, 0.6668781234077306, 0.6345856627626173, 0.610625322615822, 0.5930203261237248, 0.5801950280418375, 0.5709316725681556, 0.5643051870992024, 0.5596213507581559]",0.0
20,2.0,"[0.6614115411903173, 0.49563607940307636, 0.3963910818552393, 0.34352599978910714, 0.31859601988607966, 0.31230391211985625, 0.3197994060794597, 0.33690259304999404, 0.3586191515714631, 0.38055703518890155, 0.40039819034405133]",0.08809427822419508
30,2.0,"[0.5302986674424063, 0.2938941355182066, 0.20481742804813993, 0.1675614646732114, 0.1514455512250522, 0.1476941543120066, 0.15468786805177412, 0.17521085270993839, 0.2147021398479502, 0.26757786610352, 0.3149626828824773]",0.1672685285704707
40,2.0,"[0.4408752593263855, 0.18668747891383042, 0.12262717212725492, 0.09792804187540148, 0.08702132950392347, 0.08392078218970886, 0.08749887175081753, 0.09953928885541406, 0.12730618737055388, 0.1873855285229296, 0.26065826827127214]",0.17673748608156328
50,2.0,"[0.3780621575956973, 0.1285144136417425, 0.0807264773199709, 0.06155330828492228, 0.05268788669939463, 0.04995064926992038, 0.052367019207245055, 0.06113966282185354, 0.0812018716084377, 0.1310012256695324, 0.22277672271673793]",0.17282607344681755
60,2.0,"[0.33170255342713184, 0.09339827030243093, 0.05403410546842556, 0.038152171191139866, 0.03134199088171234, 0.029290707761584517, 0.030888672241436446, 0.037169131457162594, 0.05271284173648746, 0.09350180268221722, 0.19472553174300558]",0.16543482398142106
70,2.0,"[0.29601260563004494, 0.06940253271729005, 0.035586311215341615, 0.023727596567255815, 0.019156163066479923, 0.017824967787653644, 0.01881764427992565, 0.022885318876546868, 0.033867434845425155, 0.0674864795526947, 0.1730631567491804]",0.15523818896152677
80,2.0,"[0.2676137658439395, 0.0513413061369773, 0.023597405072401594, 0.015431637692498399, 0.012467402767331558, 0.011617244036300042, 0.012245595748880648, 0.014850087675238445, 0.022181661445153048, 0.04829737173348949, 0.15580106998801108]",0.14418382595171103
90,2.0,"[0.24442446219728586, 0.03758786921316807, 0.016188920730986735, 0.01063109091050574, 0.008655134585837153, 0.00809059033095183, 0.00850992771789923, 0.010243636642535523, 0.015173754885695338, 0.03440990943457343, 0.14170235895441768]",0.13361176862346585
100,2.0,"[0.2250950783395252, 0.02754187096484438, 0.011598881383682497, 0.00772005340938298, 0.006342172790349225, 0.005948204779058293, 0.006243891371574637, 0.007456872404312419, 0.010890902753988237, 0.024815393236790682, 0.12995269859903882]",0.12400449381998054
