MidPoint,Slope,resultList,LinerType
10,0.25,"[0.49665890133724416, 0.4807311743838267, 0.4730537005058421, 0.4751798448426696, 0.48862073648339466, 0.5147922456072861, 0.5539166347303442, 0.6028921462036163, 0.6550501842419191, 0.7039951736522072, 0.7466750375277624]",0.02360520083140205
20,0.25,"[0.30696653823874404, 0.25005121299965205, 0.21549705460902432, 0.19731186753015217, 0.19099108180040933, 0.19522687527107058, 0.21219561498975928, 0.25029407091420414, 0.3327144312252479, 0.47519727279515983, 0.6014828868412692]",0.1159754564383347
30,0.25,"[0.2250950783395252, 0.15289628900915136, 0.11975103400649559, 0.10401975655675338, 0.09743773847617787, 0.09745108526893431, 0.10421681289578508, 0.12102425156504916, 0.1604930943796175, 0.2836947004640629, 0.5077440697784785]",0.12765733986334732
40,0.25,"[0.17865447216723776, 0.10261409420929613, 0.07416673360590162, 0.060798201429311464, 0.05488236597560984, 0.05414844857942786, 0.058384840291751235, 0.0693139180960588, 0.09321559399982345, 0.16604865270796143, 0.4413511844801566]",0.1245060235878099
50,0.25,"[0.14844355628560163, 0.07189451416807696, 0.04607634220659315, 0.03481592285352492, 0.030150741611823073, 0.02936549200658507, 0.03205492523606504, 0.039759844248999074, 0.0577586740272275, 0.10754580335541591, 0.39140820340812926]",0.11907806427901656
60,0.25,"[0.12709001524584723, 0.05018034531386139, 0.028161845602971067, 0.02020339814908347, 0.017171522651360804, 0.01660028914534159, 0.018108914091018505, 0.022788659734081673, 0.035181658363913584, 0.07408388312655327, 0.35224514149531344]",0.11048972610050564
70,0.25,"[0.11109221344639074, 0.03453725076421982, 0.01776854322341889, 0.012566144310580842, 0.010657012572800807, 0.0102713784342516, 0.01113366877083265, 0.013907056809875326, 0.02169793835766952, 0.05123805542749536, 0.32058755713310555]",0.10082083501213913
80,0.25,"[0.09854950402960364, 0.023936890941403475, 0.011884271390736757, 0.008436443193966959, 0.0071806486075823945, 0.006913680155970259, 0.007444365710357319, 0.009178453126377268, 0.014105545383978563, 0.035060659401943285, 0.29439535450604193]",0.09163582387363338
90,0.25,"[0.08834048650278317, 0.01704377816439646, 0.008422877404729384, 0.006035316573551003, 0.005161435015061197, 0.004968222317067422, 0.005319985550345602, 0.006478633860592622, 0.009745680047941196, 0.024211270405093754, 0.27232276241843506]",0.08337226418571575
100,0.25,"[0.07977082167046085, 0.012563698408464477, 0.006267182027149752, 0.0045354627199681655, 0.00389594199643087, 0.0037501263914628577, 0.003998103873142066, 0.004818952466816015, 0.007103174827517419, 0.017200619995151774, 0.2534416972748678]",0.07602069527899799
