dose,$Gly$,$Gly_{CAA}$,$Gly_{RDM}$
1.08,0.30575937147795385,0.4072960667192582,0.5870943219898169
1.1,0.30115026801408024,0.4021776887721435,0.5821062253506712
1.12,0.2966410168747601,0.3971452587775876,0.577164726894231
1.1400000000000001,0.2922278293750842,0.39219598333122757,0.5722684925067482
1.16,0.2879071482240841,0.38732723344846415,0.5674162717344482
1.18,0.28367563234297644,0.3825365353819201,0.5626068948508054
1.2,0.2795301426025154,0.3778215619817829,0.5578392699610272
1.22,0.27546772828722477,0.3731801240998662,0.5531123800754408
1.24,0.2714856143926121,0.3686101624567512,0.5484252800329875
1.26,0.2675811896294231,0.36410973973133376,0.543777093405434
1.28,0.2637519952253761,0.35967703298919546,0.5391670095255742
1.3,0.2599957142778287,0.35531032645903576,0.5345942802387315
1.32,0.2563101619270388,0.3510080045820707,0.5300582169360957
1.34,0.25269327599196545,0.3467685453753738,0.5255581873895204
1.36,0.24914310826876712,0.3425905141489089,0.5210936127531398
1.3800000000000001,0.2456578164484603,0.33847255744607335,0.5166639645316804
1.4000000000000001,0.2422356565026332,0.33441339746595805,0.5122687616107321
1.42,0.2388749755111139,0.33041182651079687,0.5079075673336578
1.44,0.2355742051405688,0.3264667019865223,0.5035799866942723
1.46,0.23233185544250282,0.3225769415851371,0.4992856635031436
1.48,0.22914650912255113,0.3187415186758551,0.49502427776149716
1.5,0.22601681621483188,0.3149594580781545,0.49079554296157474
1.52,0.22294148913716186,0.3112298320462937,0.48659920352441
1.54,0.2199192981079987,0.3075517565024763,0.482435032420979
1.56,0.21694906689833848,0.3039243875391222,0.4783028288418629
1.58,0.21402966887450897,0.3003469181160145,0.47420241573945904
1.6,0.21116002342381554,0.29681857501306835,0.4701336378116775
1.62,0.20833909254911234,0.29333861593248134,0.4660963594354924
1.6400000000000001,0.2055658777044076,0.28990632699231633,0.46209046257443437
1.6600000000000001,0.2028394171510125,0.2865210201467133,0.45811584486894547
1.68,0.2001587830523555,0.2831820309290672,0.4541724179493482
1.7,0.19752307933326532,0.2798887164296244,0.4502601057302481
1.72,0.1949314391977084,0.27664045342695315,0.44637884271181344
1.74,0.19238302332751891,0.2734366363739976,0.44252857249699745
1.76,0.189877017871668,0.2702766761180267,0.4387092463127376
1.78,0.18741263269267774,0.26715999812905866,0.43492082192556475
1.8,0.18498909999226146,0.26408604130604596,0.4311632619640776
1.82,0.1826056727020562,0.26105425674069954,0.42743653324878955
1.84,0.18026162325005002,0.2580641064700364,0.42374060523143453
1.86,0.17795624237786753,0.2551150627339044,0.42007544931570484
1.8800000000000001,0.17568883793268847,0.2522066067370407,0.4164410378129977
1.9000000000000001,0.17345873407708648,0.24933822814964396,0.4128373430892314
1.92,0.17126527023729682,0.24650942401945095,0.4092643368206188
1.94,0.16910780034010692,0.24371969847922903,0.4057219893379097
1.96,0.16698569204088337,0.24096856204279193,0.4022102687918794
1.98,0.16489832607879015,0.23825553089741763,0.39872914077412036
2.0,0.16284509555349383,0.23558012672763662,0.39527856756142704
