dose,$Gly$,$Gly_{CAA}$,$Gly_{RDM}$
2.0,0.6642087394486591,0.689446749292164,0.7799434004083595
2.2,0.6311952377421506,0.6631870809244826,0.7618656127971224
2.4000000000000004,0.5991997703547528,0.6380717431252703,0.7444034031392095
2.6,0.5684651164637113,0.6141105041676019,0.7275245967151909
2.8000000000000003,0.5391897431188252,0.5912943715456802,0.7111957083541595
3.0,0.5115135105064063,0.5695977004680013,0.6953824723898796
3.2,0.4855117623188782,0.5489809554946323,0.6800504149806236
3.4000000000000004,0.46119813833791024,0.5293938738627378,0.6651654401627519
3.6,0.4385342006098001,0.510778762185292,0.6506943995089549
3.8000000000000003,0.4174427526226152,0.49307367309609124,0.6366056174919562
4.0,0.39782176140691594,0.4762152539167781,0.6228693493884021
4.2,0.3795566622182897,0.46014112526623746,0.6094581548971497
4.4,0.3625299336604877,0.4447917191954232,0.5963471774981173
4.6000000000000005,0.34662774179579275,0.43011157088534685,0.5835143260541519
4.800000000000001,0.33174400370192986,0.4160501069527092,0.5709403610361365
5.0,0.31778244933489735,0.4025620043920901,0.5586088921693574
5.2,0.30465727662569925,0.3896072083623586,0.5465062978506744
5.4,0.2922929054938921,0.37715069844243015,0.5346215788781095
5.6000000000000005,0.2806232146867191,0.3651620854845117,0.5229461600233378
5.800000000000001,0.2695905298630991,0.3536151090936727,0.5114736532817586
6.0,0.25914453761696277,0.3424870913991713,0.5001995961335544
6.2,0.24924123077044055,0.3317583891324228,0.4891211768058504
6.4,0.23984194233659234,0.321411873301611,0.47823695745784894
6.6000000000000005,0.23091249400292968,0.311432455023666,0.4675466040631969
6.800000000000001,0.22242246549125272,0.3018066682836518,0.45705063025984816
7.0,0.21434457998787987,0.2925223128180775,0.44675016073430357
7.2,0.20665419467294602,0.283568157321944,0.43664671769735974
7.4,0.19932888320979567,0.2749336986903021,0.426742032897598
7.6000000000000005,0.1923480962438737,0.2666089721435195,0.4170378861951343
7.800000000000001,0.18569288715319268,0.25858440573841707,0.4075359702618657
8.0,0.1793456911256091,0.25085071256403074,0.3982377811389287
8.200000000000001,0.1732901475627089,0.24339881410734096,0.38914453218028255
8.4,0.16751095701116084,0.23621978884783307,0.38025709024769766
8.6,0.16199376582503552,0.2293048407795703,0.37157593109425485
8.8,0.15672507220738366,0.22264528298235642,0.36310111196574185
9.0,0.15169214951976628,0.2162325327304452,0.35483225886481745
9.200000000000001,0.14688298256967708,0.21005811414361172,0.34676856573452625
9.4,0.14228621412247694,0.2041136666502263,0.33890880395572537
9.600000000000001,0.13789109975688893,0.198390956570924,0.331251339332124
9.8,0.13368746823858565,0.19288189041661258,0.32379415561054686
10.0,0.1296656870697794,0.18757852871251274,0.3165348817552227
10.200000000000001,0.12581663156182815,0.1824730993607115,0.30947082267369463
10.4,0.12213165697884584,0.177558010156517,0.30259899135923013
10.600000000000001,0.11860257277510536,0.17282585986641374,0.2959161421249764
10.8,0.11522161885019261,0.16826944749490982,0.2894188036159169
11.0,0.11198144329232236,0.16388178013103374,0.28310331105767017
11.200000000000001,0.10887508142710058,0.1596560789075131,0.2769658373799567
11.4,0.10589593597667672,0.15558578308338233,0.2710024230435158
