dose1,dose2,single,double
0.0,0.0,1.2091638228301032,1.2091638228301005
0.0076904296875,0.00384521484375,1.194875538701265,1.1949852934696223
0.015380859375,0.0076904296875,1.1804046610103605,1.1808435891019724
0.0230712890625,0.01153564453125,1.1657519799037126,1.166739174702637
0.03076171875,0.015380859375,1.1509185609297525,1.1526725246943565
0.0384521484375,0.01922607421875,1.13590576399805,1.1386441232030207
0.046142578125,0.0230712890625,1.1207152632781003,1.1246544643218437
0.0538330078125,0.02691650390625,1.105349068063238,1.1107040523841427
0.0615234375,0.03076171875,1.0898095446207245,1.0967934022449521
0.0692138671875,0.03460693359375,1.0740994390432557,1.0829230395719103
0.076904296875,0.0384521484375,1.0582219011094036,1.0690935011455818
0.0845947265625,0.04229736328125,1.0421805091502117,1.0553053351696804
0.09228515625,0.046142578125,1.02597929590606,1.0415591015914274
0.0999755859375,0.04998779296875,1.0096227753412617,1.0278553724324764
0.107666015625,0.0538330078125,0.9931159703629109,1.0141947321307097
0.1153564453125,0.05767822265625,0.9764644413646378,1.0005777778932758
0.123046875,0.0615234375,0.9596743154842148,0.9870051200612786
0.1307373046875,0.06536865234375,0.942752316425338,0.9734773824864446
0.138427734375,0.0692138671875,0.9257057946477137,0.9599952029202228
0.1461181640625,0.07305908203125,0.9085427576743375,0.9465592334156587
0.15380859375,0.076904296875,0.8912719001999889,0.9331701407424944
0.1614990234375,0.08074951171875,0.8739026336093288,0.9198286068158332
0.169189453125,0.0845947265625,0.8564451144258681,0.9065353291388879
0.1768798828125,0.08843994140625,0.8389102711142495,0.8932910212601318
0.1845703125,0.09228515625,0.8213098285475438,0.880096413245279
0.1922607421875,0.09613037109375,0.8036563293297351,0.8669522521646028
0.199951171875,0.0999755859375,0.7859631510325796,0.8538593025958948
0.2076416015625,0.10382080078125,0.7682445182689154,0.8408183471434794
0.21533203125,0.107666015625,0.7505155083855126,0.8278301869737954
0.2230224609375,0.11151123046875,0.7327920494240594,0.8148956423677437
0.230712890625,0.1153564453125,0.7150909088777232,0.8020155532903747
0.2384033203125,0.11920166015625,0.6974296716735068,0.7891907799780634
0.24609375,0.123046875,0.6798267057510334,0.7764222035436353
0.2537841796875,0.12689208984375,0.6623011136021075,0.7637107265996652
0.261474609375,0.1307373046875,0.6448726681999343,0.7510572739001911
0.2691650390625,0.13458251953125,0.6275617319009569,0.7384627930010591
0.27685546875,0.138427734375,0.610389157163342,0.7259282549390481
0.2845458984375,0.14227294921875,0.5933761683102039,0.7134546549298073
0.292236328125,0.1461181640625,0.5765442240820837,0.701043013084635
0.2999267578125,0.14996337890625,0.5599148613748691,0.6886943751459832
0.3076171875,0.15380859375,0.5435095213363654,0.6764098132414779
0.3153076171875,0.15765380859375,0.5273493598747345,0.6641904266561367
0.322998046875,0.1614990234375,0.5114550455757327,0.6520373426222925
0.3306884765625,0.16534423828125,0.4958465489788829,0.6399517171265949
0.33837890625,0.169189453125,0.4805429280564964,0.6279347357332379
0.3460693359375,0.17303466796875,0.46556211549590215,0.6159876144224027
0.353759765625,0.1768798828125,0.45092071392400307,0.6041116004425906
0.3614501953125,0.18072509765625,0.43663380546106206,0.5923079731752895
0.369140625,0.1845703125,0.4227147818906829,0.5805780450100917
0.3768310546875,0.18841552734375,0.40917520125643103,0.5689231622279737
0.384521484375,0.1922607421875,0.39602467584562917,0.5573447058901417
0.3922119140625,0.19610595703125,0.3832707953397828,0.5458440927292582
0.39990234375,0.199951171875,0.3709190874743195,0.5344227760394661
0.4075927734375,0.20379638671875,0.3589730169623605,0.5230822465609687
0.415283203125,0.2076416015625,0.3474340218180283,0.5118240333542908
0.4229736328125,0.21148681640625,0.3363015846867473,0.5006497046586497
0.4306640625,0.21533203125,0.32557333546280576,0.48956086872797905
0.4383544921875,0.21917724609375,0.31524518043410155,0.47855917463732517
0.446044921875,0.2230224609375,0.30531145249309233,0.46764631305125504
0.4537353515625,0.22686767578125,0.29576507660986073,0.45682401694480507
0.46142578125,0.230712890625,0.28659774476187005,0.4460940622663162
0.4691162109375,0.23455810546875,0.27780009481280393,0.43545826853005637
0.476806640625,0.2384033203125,0.26936188836797337,0.42491849932505077
0.4844970703125,0.24224853515625,0.26127218333521357,0.4144766627249427
0.4921875,0.24609375,0.2535194977161888,0.4041347115818221
0.4998779296875,0.24993896484375,0.2460919619780385,0.39389464368504806
0.507568359375,0.2537841796875,0.23897745815538202,0.3837585017640138
0.5152587890625,0.25762939453125,0.23216374456633765,0.3737283733113981
0.52294921875,0.261474609375,0.22563856566699048,0.36380639020121003
0.5306396484375,0.26531982421875,0.21938974710179512,0.3539947280731024
0.538330078125,0.2691650390625,0.21340527642915977,0.34429560545196575
0.5460205078125,0.27301025390625,0.20767337031625852,0.3347112825687637
0.5537109375,0.27685546875,0.20218252921457983,0.3252440598458026
0.5614013671875,0.28070068359375,0.19692158066122578,0.3158962760065921
0.569091796875,0.2845458984375,0.19187971241474475,0.3066703057675345
0.5767822265625,0.28839111328125,0.18704649664294123,0.2975685570658303
0.58447265625,0.292236328125,0.1824119063471415,0.2885934677752869
0.5921630859375,0.29608154296875,0.1779663251445906,0.2797475018593419
0.599853515625,0.2999267578125,0.17370055144833474,0.2710331449086229
0.6075439453125,0.30377197265625,0.16960579799015832,0.26245289900897273
0.615234375,0.3076171875,0.16567368753335598,0.2540092768852452
0.6229248046875,0.31146240234375,0.16189624552324475,0.24570479526650715
0.630615234375,0.3153076171875,0.15826589032768995,0.23754196741989275
0.6383056640625,0.31915283203125,0.15477542163003885,0.22952329480339517
0.64599609375,0.322998046875,0.1514180074539778,0.22165125779275807
0.6536865234375,0.32684326171875,0.14818717022486377,0.21392830544457964
0.661376953125,0.3306884765625,0.14507677220517765,0.20635684426713616
0.6690673828125,0.33453369140625,0.1420810005827845,0.19893922598247699
0.6767578125,0.33837890625,0.13919435243935976,0.19167773427848683
0.6844482421875,0.34222412109375,0.13641161978194272,0.18457457056788595
0.692138671875,0.3460693359375,0.13372787478275547,0.17763183879287944
0.6998291015625,0.34991455078125,0.1311384553402085,0.1708515293392588
0.70751953125,0.353759765625,0.1286389510470623,0.16423550215221655
0.7152099609375,0.35760498046875,0.12622518962911117,0.157785469177591
0.722900390625,0.3614501953125,0.12389322389915065,0.15150297628620932
0.7305908203125,0.36529541015625,0.12163931925565466,0.145389384874721
0.73828125,0.369140625,0.11945994174319026,0.13944585337267026
0.7459716796875,0.37298583984375,0.11735174668156549,0.13367331892134282
0.753662109375,0.3768310546875,0.11531156786278601,0.12807247952338247
0.7613525390625,0.38067626953125,0.11333640730863322,0.12264377699162539
0.76904296875,0.384521484375,0.11142342557690679,0.11738738104889272
