a1,a2,growth1,growth2,growth3,epsilon
0.20512819290161133,0.0,0.9704272728956924,0.9999999999999997,0.9704272728956924,0.0
0.20512819290161133,0.029304027557373047,0.9704272728956924,0.9959879049788805,0.9664384861465571,-0.02448738435404154
0.20512819290161133,0.058608055114746094,0.9704272728956924,0.991908780631701,0.9623804628380006,-0.024818084836777884
0.20512819290161133,0.08791208267211914,0.9704272728956924,0.9877604506415314,0.958250846799391,-0.025159441254986863
0.20512819290161133,0.11721611022949219,0.9704272728956924,0.9835406221205618,0.954047149425405,-0.025512035392550127
0.20512819290161133,0.14652013778686523,0.9704272728956924,0.9792468766317787,0.9497667389573442,-0.02587649601798742
0.20512819290161133,0.17582416534423828,0.9704272728956924,0.9748766602998424,0.9454068286195634,-0.02625350390656119
0.20512819290161133,0.20512819290161133,0.9704272728956924,0.9704272728956924,0.9409644634578663,-0.026643797533528815
0.20512819290161133,0.23443222045898438,0.9704272728956924,0.9658958557616919,0.9364365057018741,-0.03133909942033147
0.20512819290161133,0.2637362480163574,0.9704272728956924,0.9612793784232178,0.9318196184438131,-0.03630645344276488
0.20512819290161133,0.29304027557373047,0.9704272728956924,0.9565746237078314,0.9271102473907746,-0.04156654369666177
0.20512819290161133,0.3223443031311035,0.9704272728956924,0.9517781711636658,0.9223046004049469,-0.047142143300255186
0.20512819290161133,0.35164833068847656,0.9704272728956924,0.9468863785334267,0.917398624494952,-0.053058385316058464
0.20512819290161133,0.3809523582458496,0.9704272728956924,0.9418953609981046,0.9123879798590774,-0.05934307716651977
0.20512819290161133,0.41025638580322266,0.9704272728956924,0.9368009678534961,0.9072680105051244,-0.06602706695274375
0.20512819290161133,0.4395604133605957,0.9704272728956924,0.9315987562208359,0.9020337108783677,-0.07314467200234578
0.20512819290161133,0.46886444091796875,0.9704272728956924,0.9262839613176411,0.8966796878140538,-0.08073418240197124
0.20512819290161133,0.4981684684753418,0.9704272728956924,0.9208514627227541,0.8912001169881394,-0.08883845535909472
0.20512819290161133,0.5274724960327148,0.9704272728956924,0.9152957459562485,0.8855886928616847,-0.09750562020231716
0.20512819290161133,0.5567765235900879,0.9704272728956924,0.9096108585545128,0.8798385708901528,-0.1067899189482671
0.20512819290161133,0.5860805511474609,0.9704272728956924,0.9037903596459584,0.8739423004849154,-0.1167527140278679
0.20512819290161133,0.615384578704834,0.9704272728956924,0.8978272618134662,0.8678917468518657,-0.1274637035106404
0.20512819290161133,0.644688606262207,0.9704272728956924,0.891713963752629,0.8616779993656131,-0.13900239574710227
0.20512819290161133,0.6739926338195801,0.9704272728956924,0.88544217188224,0.8552912635321421,-0.15145991082798418
0.20512819290161133,0.7032966613769531,0.9704272728956924,0.8790028086110929,0.8487207327990538,-0.16494119715598302
0.20512819290161133,0.7326006889343262,0.9704272728956924,0.872385904379804,0.8419544354214371,-0.17956777994362627
0.20512819290161133,0.7619047164916992,0.9704272728956924,0.8655804698318939,0.8349790501842193,-0.1954811978236974
0.20512819290161133,0.7912087440490723,0.9704272728956924,0.8585743434601734,0.8277796828753854,-0.2128473388020258
0.20512819290161133,0.8205127716064453,0.9704272728956924,0.8513540087305361,0.8203395927878973,-0.23186196478719676
0.20512819290161133,0.8498167991638184,0.9704272728956924,0.8439043728731412,0.8126398548861825,-0.2527578261141849
0.20512819290161133,0.8791208267211914,0.9704272728956924,0.8362084970569079,0.8046589381250538,-0.27581393143396216
0.20512819290161133,0.9084248542785645,0.9704272728956924,0.828247264239371,0.7963721730078042,-0.3013677822190791
0.20512819290161133,0.9377288818359375,0.9704272728956924,0.819998966174987,0.7877510706290283,-0.32983175100105455
0.20512819290161133,0.9670329093933105,0.9704272728956924,0.8114387842000838,0.7787624392341246,-0.36171535556235745
0.20512819290161133,0.9963369369506836,0.9704272728956924,0.802538128436077,0.7693672195097476,-0.3976560908060765
0.20512819290161133,1.0256409645080566,0.9704272728956924,0.7932637852639158,0.7595189208271046,-0.43846296251261097
0.20512819290161133,1.0549449920654297,0.9704272728956924,0.7835768005120215,0.7491614775561766,-0.48517935779119803
0.20512819290161133,1.0842490196228027,0.9704272728956924,0.7734309909886069,0.7382262389263999,-0.53917621778316
0.20512819290161133,1.1135530471801758,0.9704272728956924,0.7627709213841883,0.726627621989834,-0.6022943129041225
0.20512819290161133,1.1428570747375488,0.9704272728956924,0.751529091880129,0.7142566220272126,-0.6770692639660837
0.20512819290161133,1.1721611022949219,0.9704272728956924,0.7396219249744321,0.7009707295630986,-0.7671026496271526
0.20512819290161133,1.201465129852295,0.9704272728956924,0.7269438601457127,0.6865774767882614,-0.8777059909178687
0.20512819290161133,1.230769157409668,0.9704272728956924,0.7133583397385749,0.6708058772816069,-1.0170914044563537
0.20512819290161133,1.260073184967041,0.9704272728956924,0.6986834226661891,0.6532526957372782,-1.1987602205560632
0.20512819290161133,1.289377212524414,0.9704272728956924,0.6826675167937546,0.6332696286332913,-1.446852377515146
0.20512819290161133,1.318681240081787,0.9704272728956924,0.6649454352126601,0.6096850933639052,-1.810193226000983
0.20512819290161133,1.3479852676391602,0.9704272728956924,0.6449509429629544,0.5799094949287491,-2.410139488765321
0.20512819290161133,1.3772892951965332,0.9704272728956924,0.6217179338020334,0.5347494476041821,-3.73017425482245
0.20512819290161133,1.4065933227539062,0.9704272728956924,0.5933252842034098,0.015812210827438077,-31.913766846824792
0.20512819290161133,1.4358973503112793,0.9704272728956924,0.5546311766324867,0.004467426638769467,-32.54256867700866
0.20512819290161133,1.4652013778686523,0.9704272728956924,0.45263545425036233,0.0041770010158975876,-32.502889924762854
