doses,$Gly$,$Gly_{CAA}$,$Gly_{RDM}$
0.2,0.9069636943975982,0.9102635007894905,0.9174737158570053
0.22,0.8984918154783192,0.9024396662497585,0.9105570116397307
0.24,0.8901716144649638,0.8947972564849622,0.9038273464206323
0.26,0.8820016288590702,0.8873297343643752,0.8972745243421818
0.28,0.8739800944307461,0.8800307801434747,0.8908891752230875
0.3,0.8661049953028679,0.8728943020099306,0.8846626694036522
0.32,0.858374108456148,0.865914441281921,0.8785870427669787
0.34,0.8507850430542263,0.8590855735573307,0.8726549306397766
0.36,0.8433352750092125,0.8524023068328539,0.8668595094310153
0.38,0.836022177212027,0.8458594773902791,0.8611944450111676
0.4,0.8288430458432836,0.8394521440716919,0.8556538469655413
0.42,0.8217951231631524,0.833175581426692,0.8502322279712472
0.44,0.8148756171556173,0.8270252721053656,0.8449244676489162
0.46,0.8080817183762286,0.8209968987846523,0.8397257803285132
0.48,0.801410614324427,0.815086335848008,0.8346316862447558
0.5,0.7948595016331939,0.8092896409851171,0.8296379857432357
0.52,0.7884255963409791,0.8036030468366995,0.8247407361346138
0.54,0.7821061424842406,0.7980229527768846,0.8199362308826358
0.56,0.7758984192238216,0.7925459169001497,0.8152209808531526
0.58,0.7697997466951217,0.787168648260048,0.8105916973869329
0.6,0.7638074907505881,0.781887999391607,0.806045276989639
0.62,0.7579190667435518,0.7767009591374407,0.8015787874586273
0.64,0.7521319424847889,0.771604645788558,0.7971894552888988
0.66,0.7464436404873328,0.7665963005439677,0.7928746542200458
0.68,0.7408517396008549,0.7616732812879689,0.7886318948029355
0.7000000000000001,0.7353538761243121,0.7568330566802104,0.7844588148794573
0.72,0.7299477444743127,0.7520732005507551,0.7803531708813584
0.74,0.724631097476752,0.7473913865904509,0.776312829865165
0.76,0.7194017463404805,0.7427853833255303,0.7723357622097732
0.78,0.7142575603640685,0.7382530493645219,0.768420034911654
0.8,0.7091964664199536,0.7337923289050725,0.7645638054198802
0.8200000000000001,0.704216448254296,0.7294012474880861,0.7607653159596054
0.84,0.699315545635683,0.7250779079866224,0.7570228882981825
0.86,0.6944918533812553,0.7208204868171691,0.753334918913045
0.88,0.6897435202848516,0.7166272303612233,0.7496998745248176
0.9,0.6850687479683213,0.7124964515854986,0.7461162879628899
0.92,0.6804657896741043,0.7084265268495155,0.7425827543341074
0.9400000000000001,0.6759329490145672,0.7044158928898351,0.7390979274681778
0.96,0.6714685786913023,0.7004630439706706,0.7356605166160494
0.98,0.6670710791955895,0.6965665291911569,0.7322692833798491
1.0,0.6627388974995262,0.6927249499400355,0.728923038855078
1.02,0.6584705257458104,0.6889369574890497,0.7256206409675808
1.04,0.6542644999428979,0.6852012507168083,0.7223609919894921
1.06,0.6501193986711055,0.6815165739553674,0.7191430362198329
1.08,0.6460338418043006,0.6778817149522391,0.71596575781674
1.1,0.6420064892509568,0.6742955029409585,0.7128281787695193
1.12,0.6380360397176524,0.6707568068137725,0.7097293569997665
1.1400000000000001,0.6341212294974785,0.6672645333903949,0.706668384581739
1.16,0.6302608312852717,0.6638176257771637,0.7036443860730538
1.18,0.6264536530211605,0.6604150618112641,0.700656516947549
1.2,0.6226985367635132,0.6570558525850432,0.6977039621228183
1.22,0.6189943575920432,0.6537390410457171,0.6947859345756108
1.24,0.6153400225415587,0.6504637006661101,0.6919016740388049
1.26,0.6117344695665936,0.6472289341822961,0.6890504457742332
1.28,0.6081766665369792,0.644033872394305,0.6862315394160641
1.3,0.6046656102642133,0.6408776730262677,0.6834442678798821
1.32,0.6012003255583828,0.6377595196426367,0.6806879663330229
1.34,0.5977798643152623,0.6346786206172873,0.6779619912220277
1.36,0.5944033046330989,0.6316342081525409,0.6752657193534235
1.3800000000000001,0.5910697499585655,0.6286255373453072,0.6725985470243421
1.4000000000000001,0.5877783282612454,0.6256518852977406,0.6699598891997341
1.42,0.5845281912360145,0.6227125502699392,0.6673491787331742
1.44,0.5813185135326115,0.6198068508723928,0.6647658656285119
1.46,0.5781484920116858,0.6169341252960123,0.6622094163397877
1.48,0.575017345026582,0.6140937305776998,0.6596793131070425
1.5,0.5719243117301094,0.6112850418995631,0.6571750533258065
1.52,0.5688686514055389,0.6085074519199675,0.654696148948234
1.54,0.5658496428210751,0.6057603701347412,0.6522421259139632
1.56,0.562866583607045,0.6030432222669544,0.6498125236089458
1.58,0.5599187896550571,0.6003554496837679,0.6474068943505801
1.6,0.5570055945383953,0.5976965088389498,0.6450248028976338
1.62,0.55412634895292,0.5950658707397498,0.6426658259835081
1.6400000000000001,0.5512804201777676,0.5924630204368655,0.6403295518715111
1.6600000000000001,0.5484671915551494,0.5898874565363403,0.6380155799309056
1.68,0.5456860619885686,0.5873386907322876,0.6357235202325514
1.7,0.5429364454588025,0.5848162473593891,0.6334529931630628
1.72,0.5402177705569925,0.582319662964196,0.6312036290564638
1.74,0.537529480034231,0.5798484858942915,0.6289750678423811
1.76,0.5348710303670259,0.5774022759044544,0.6267669587098943
1.78,0.5322418913380662,0.5749806037789836,0.6245789597861929
1.8,0.5296415456317107,0.5725830509694078,0.622410737829261
1.82,0.5270694884436611,0.5702092092468422,0.6202619679338669
1.84,0.5245252271042784,0.5678586803682973,0.6181323332501403
1.86,0.5220082807150381,0.5655310757562728,0.6160215247141103
1.8800000000000001,0.5195181797976284,0.5632260161910163,0.6139292407895882
1.9000000000000001,0.5170544659552119,0.5609431315148625,0.6118551872208059
1.92,0.5146166915454,0.558682060348076,0.6097990767953023
1.94,0.5122044193644872,0.5564424498156942,0.6077606291165105
1.96,0.5098172223425322,0.5542239552848406,0.6057395703855997
1.98,0.5074546832488686,0.552026240112056,0.6037356331920971
2.0,0.5051163944076552,0.5498489754001799,0.6017485563128737
