dose,r30,r30_r50,r30_r50C,r30_r50D,r30_r50CD,r30A,r30A_r50,r30A_r50C,r30A_r50D,r30A_r50CD,r30B,r30B_r50,r30B_r50C,r30B_r50D,r30B_r50CD,r30AB,r30AB_r50,r30AB_r50C,r30AB_r50D,r30AB_r50CD,r_tot,growth
0.11554870605468749,29.981536708863064,25.02487516502638,0.0,0.0,0.0,2.32428365273052,2.66930447535868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000197865,0.7670278712738589
0.12380218505859375,29.757859862818627,24.856499979103926,0.0,0.0,0.0,2.5064066006829164,2.879233553431936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9999999960374,0.761867067854181
0.1320556640625,29.53081666940051,24.68572805248753,0.0,0.0,0.0,2.6911420254855156,3.0923132443746604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999174822,0.7566328028631336
0.14030914306640624,29.30025809939516,24.512451099587995,0.0,0.0,0.0,2.8786039071527028,3.3086868935367635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999999672625,0.7513217573430822
0.14856262207031248,29.06602368717991,24.336552415852758,0.0,0.0,0.0,3.068914902050869,3.528509004595635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000967918,0.7459303541661688
0.15681610107421876,28.827940262887754,24.157905937505628,0.0,0.0,0.0,3.262207304350583,3.7519464919864456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999673041,0.7404547292530294
0.165069580078125,28.58582054203427,23.97637519635481,0.0,0.0,0.0,3.458624142174084,3.9791801123274393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9999999928906,0.7348906999585854
0.17332305908203124,28.339461391398263,23.791812030234272,0.0,0.0,0.0,3.658320456481059,4.210406131860802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000997439,0.7292337250878891
0.1815765380859375,28.088641851741496,23.604055112844634,0.0,0.0,0.0,3.8614647798554858,4.445838257384087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000182571,0.723478859623518
0.18983001708984373,27.833120969258783,23.412928344248478,0.0,0.0,0.0,4.068240834637761,4.685709862383146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000001052817,0.7176207062358313
0.19808349609374998,27.57263502135768,23.218238783252854,0.0,0.0,0.0,4.278849560108926,4.930276636176618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000089608,0.7116533509579025
