doses,$Gly$,$Gly_{CAA}$,$Gly_{RDM}$
0.0,0.9999999999999997,1.0000000000000002,0.9999999999999994
0.005,0.9985410338249961,0.9977024615711712,0.9951666393607337
0.01,0.9970728038831035,0.9953787811503517,0.9901981060917253
0.015,0.9955951928430531,0.9930284290666651,0.9850886962502611
0.02,0.9941080809243368,0.9906508581007956,0.9798323268500044
0.025,0.9926113458245093,0.9882455026412451,0.9744224971210033
0.03,0.9911048626436807,0.9858117777872049,0.9688522443573767
0.035,0.9895885038060707,0.9833490783938356,0.9631140934052085
0.04,0.9880621389784813,0.9808567780553774,0.9571999986424948
0.045,0.9865256349855347,0.9783342280210542,0.9511012770518085
0.05,0.9849788557215268,0.9757807560382618,0.9448085306696467
0.055,0.983421662058721,0.9731956651169767,0.9383115562943879
0.06,0.9818539117519074,0.9705782322087226,0.931599239820094
0.065,0.9802754593390434,0.967927706792755,0.9246594318993219
0.07,0.9786861560377744,0.9652433093613689,0.9174788007732161
0.075,0.9770858496376169,0.9625242297953693,0.9100426569701983
0.08,0.9754743843875949,0.9597696256198218,0.9023347430642409
0.085,0.973851600879079,0.9569786201290972,0.8943369796550602
0.09,0.972217335923581,0.9541503003690364,0.8860291559747763
0.095,0.9705714224252336,0.9512837149626899,0.8773885497271908
0.1,0.9689136892476767,0.9483778717645355,0.8683894554594757
0.105,0.9672439610750349,0.9454317353263442,0.8590025932367673
0.11,0.9655620582666713,0.9424442241558528,0.8491943585227296
0.115,0.9638677967053761,0.9394142077471572,0.8389258581853779
0.12,0.9621609876386091,0.9363405033591362,0.8281516535415412
0.125,0.9604414375124213,0.9332218725152689,0.8168180944481118
0.13,0.9587089477976253,0.9300570171948079,0.804861070204147
0.135,0.9569633148077735,0.9268445756813675,0.7922029083362562
0.14,0.9552043295084642,0.9235831180304879,0.7787479930795062
0.145,0.9534317773174702,0.9202711411125384,0.7643763968128778
0.15,0.9516454378951316,0.9169070631812715,0.7489343077049867
0.155,0.9498450849244452,0.9134892179113443,0.7322190510495422
0.16,0.9480304858802052,0.91001584783992,0.7139544676389434
0.165,0.9462014017865366,0.9064850971379054,0.6937478626042126
0.17,0.9443575869620849,0.9028950036250908,0.6710084633229637
0.17500000000000002,0.9424987887521015,0.899243489930249,0.6447753333178228
0.18,0.9406247472465763,0.8955283536815251,0.6132928672171557
0.185,0.9387351949835268,0.8917472565938479,0.5726586641435686
0.19,0.9368298566364756,0.8878977122978916,0.5443590619550847
0.195,0.9349084486850658,0.8839770727285332,0.42697517972344
0.2,0.9329706790677069,0.8799825128587677,0.2850912951872765
0.20500000000000002,0.9310162468150135,0.8759110135264592,0.23861039571339165
0.21,0.9290448416627417,0.8717593420543709,0.2101001222653404
0.215,0.9270561436427942,0.8675240303067103,0.18866577439824328
0.22,0.9250498226507532,0.8632013497551791,0.17124140613430155
0.225,0.9230255379882838,0.8587872830408441,0.15651916715124622
0.23,0.9209829378785851,0.8542774914104873,0.14380293991836024
0.23500000000000001,0.9189216589529322,0.8496672772715753,0.13266637752989435
0.24,0.9168413257061684,0.8449515409406557,0.12282142879699728
0.245,0.9147415499188204,0.8401247304453682,0.11405909707104041
0.25,0.9126219300432995,0.8351807829660375,0.10621962834332983
0.255,0.910482050551427,0.830113056149552,0.09917619367860067
0.26,0.9083214812402531,0.8249142470690592,0.09282530450000888
0.265,0.9061397764928707,0.8195762960004158,0.08708083136725213
0.27,0.9039364744905983,0.8140902713874234,0.08187005417649444
0.275,0.901711096372574,0.8084462312967282,0.07713092173067404
0.28,0.899463145338383,0.8026330552098268,0.0728100637661819
0.28500000000000003,0.8971921056889478,0.7966382380014811,0.06886129600966816
0.29,0.8948974418003961,0.7904476351674042,0.06524445702788809
0.295,0.8925785970250874,0.7840451444172103,0.06192448319509444
0.3,0.8902349925133847,0.7774123030612395,0.05887065673369885
0.305,0.8878660259490647,0.7705277722675633,0.056055987678513386
0.31,0.8854710701904945,0.7633666667377533,0.05345669703329305
0.315,0.8830494718088591,0.7558996691115222,0.05105178304843007
0.32,0.8806005495137246,0.7480918380705791,0.048822653530388005
0.325,0.8781235924551486,0.7399009698005413,0.046752813084485374
0.33,0.8756178583902904,0.7312752895055519,0.044827594979448424
0.335,0.8730825717010566,0.7221501043884075,0.04303393224047174
0.34,0.870516921247725,0.7124427828730128,0.04136015946027231
0.34500000000000003,0.8679200580416313,0.7020449073464915,0.039795842185158144
0.35000000000000003,0.865291092717933,0.6908093727531687,0.038331629273541196
0.355,0.8626290927870279,0.6785277737361675,0.036959124785033555
0.36,0.8599330796404757,0.6648873020723051,0.035670776613903096
0.365,0.8572020252840559,0.6493785339856348,0.034459779587672816
0.37,0.8544348487669581,0.6310613038663117,0.03331999083905506
0.375,0.8516304122717959,0.6077700594755711,0.03224585591759301
0.38,0.8487875168252362,0.5706470917590618,0.031232343755250518
0.385,0.8459048975832401,0.06501470080138468,0.03027489030073494
0.39,0.8429812186381765,0.06586617609882107,0.029369348207200635
0.395,0.8400150672871898,0.06483958768425337,0.028511943033161218
0.4,0.8370049476918553,0.06350391179664078,0.027699234434451606
0.405,0.8339492738482159,0.06208875142808342,0.026928081846369585
0.41000000000000003,0.8308463617732061,0.06066192102047155,0.02619561424808573
0.41500000000000004,0.8276944207980024,0.05924974168949557,0.02549920324863991
0.42,0.8244915438402587,0.057863898226242466,0.024836439221618708
0.425,0.8212356965049055,0.05650987995683389,0.024205110150799604
0.43,0.8179247048363423,0.05519022752710407,0.023603182671475067
0.435,0.8145562415122681,0.053905961665334394,0.023028785256657486
0.44,0.811127810229712,0.052657275429126904,0.02248019314786795
0.445,0.8076367279852283,0.051443894174434616,0.021955814884032532
0.45,0.8040801048913345,0.05026527302805667,0.021454180250448852
0.455,0.8004548210971156,0.04912071016455908,0.020973929465464305
0.46,0.7967575002883333,0.04800941372308912,0.020513803324168512
0.465,0.7929844791262664,0.04693054209015748,0.020072634641751026
0.47000000000000003,0.7891317718375735,0.0458832293916365,0.01964934021670272
0.47500000000000003,0.7851950289803039,0.04486660118363737,0.01924291377313091
