MidPoint,Slope,resultList,LinerType
10,2.0,"[0.9695852491461596, 0.9660369473949152, 0.9624372958646369, 0.9587848212146528, 0.955077980335833, 0.951315155630388, 0.9474946498735829, 0.943614680611311, 0.9396733740413641, 0.9356687583192026, 0.9315987562208355]",0.0
20,2.0,"[0.9347887227123535, 0.9265319805214862, 0.9179907410957868, 0.909144144593514, 0.8999687008139521, 0.8904377998435639, 0.8805210993294378, 0.8701837482050254, 0.8593853902923011, 0.8480788665736745, 0.8362084970569076]",0.0
30,2.0,"[0.8940929143471329, 0.8792421106268826, 0.8634194861529828, 0.8464752841143625, 0.828217272078455, 0.8083916988147006, 0.7866516687712893, 0.7625010201038448, 0.7351856512457068, 0.7034560577542789, 0.6649454352126598]",0.0
40,2.0,"[0.8448458650285241, 0.8198499184325612, 0.7917422154384832, 0.7594325025743963, 0.7209943481533058, 0.6723428841216171, 0.6006238305275537, 0.12101597236117233, 0.112597586902823, 0.10671036137062274, 0.10228369481228902]",0.0
50,2.0,"[0.7815064510891553, 0.7374563948791716, 0.6797385636200486, 0.5834284052777859, 0.07639052739850667, 0.07471115916136865, 0.07338249751599667, 0.07227677459295126, 0.07134458192394193, 0.07055142953590719, 0.06987127596966752]",0.0
60,2.0,"[0.6871099228359748, 0.5570573646536151, 0.05105782268260096, 0.05122394569024717, 0.051309980745070635, 0.05138836250989975, 0.05149663789111507, 0.05164743929546437, 0.05184101263271504, 0.05207179874466906, 0.05233191248927034]",0.0012740898066693832
70,2.0,"[0.03657347873761473, 0.03697601716116451, 0.03717260170481399, 0.037332803117779326, 0.03754424843458672, 0.03783835273924505, 0.038221291812287936, 0.03868750248826137, 0.03922596804970373, 0.039823345939933905, 0.040465639140681756]",0.0
80,2.0,"[0.028247813404735315, 0.02819124767778406, 0.028163461027497297, 0.028241971470355873, 0.02844757010794938, 0.028779699761447522, 0.02922956292273868, 0.029785204559994803, 0.03043346593245192, 0.031160701804564626, 0.0319530504769274]",8.435237723801794e-05
90,2.0,"[0.022195336348696505, 0.02197278861204945, 0.021888522038071852, 0.021953339486823358, 0.02215990642729993, 0.022496495758155762, 0.022951220503166166, 0.023513044315157047, 0.024171688600319353, 0.024917206719935078, 0.025739527278313717]",0.0003068143106246535
100,2.0,"[0.017724212709922766, 0.01749506521513495, 0.01742768130636546, 0.017507226207811477, 0.017717634454954858, 0.01804548800292949, 0.01848034531317993, 0.019014113204558744, 0.01964022653987841, 0.020352855515916382, 0.02114620137347928]",0.0002965314035573048
