a1,a2,growth
1.068301498889923,0.0,0.015838191281596165
1.068301498889923,0.013522803783416748,0.015411892055241827
1.068301498889923,0.027045607566833496,0.015002140480176519
1.068301498889923,0.040568411350250244,0.01460821855440796
1.068301498889923,0.05409121513366699,0.01422943616046585
1.068301498889923,0.06761401891708374,0.013865130761869597
1.068301498889923,0.08113682270050049,0.013514666734616288
1.068301498889923,0.09465962648391724,0.013177435151367645
1.068301498889923,0.10818243026733398,0.012852852942084929
1.068301498889923,0.12170523405075073,0.012540362308398374
1.068301498889923,0.13522803783416748,0.012239429966566536
1.068301498889923,0.14875084161758423,0.011949546419954389
1.068301498889923,0.16227364540100098,0.011670225150579212
1.068301498889923,0.17579644918441772,0.011401001825925813
1.068301498889923,0.18931925296783447,0.011141433475635537
1.068301498889923,0.20284205675125122,0.010891097634311571
1.068301498889923,0.21636486053466797,0.010649591571424942
1.068301498889923,0.22988766431808472,0.010416531489825668
1.068301498889923,0.24341046810150146,0.010191551545619142
1.068301498889923,0.2569332718849182,0.0099743033215034
1.068301498889923,0.27045607566833496,0.009764454870646668
1.068301498889923,0.2839788794517517,0.009561690027819793
1.068301498889923,0.29750168323516846,0.009365707651632235
1.068301498889923,0.3110244870185852,0.009176220945447044
1.068301498889923,0.32454729080200195,0.00899295675325009
1.068301498889923,0.3380700945854187,0.008815654916165297
1.068301498889923,0.35159289836883545,0.008644067635619031
1.068301498889923,0.3651157021522522,0.008477958882047812
1.068301498889923,0.37863850593566895,0.008317103773271162
1.068301498889923,0.3921613097190857,0.008161288069565911
1.068301498889923,0.40568411350250244,0.008010307628625197
1.068301498889923,0.4192069172859192,0.00786396789224571
1.068301498889923,0.43272972106933594,0.007722083409178381
1.068301498889923,0.4462525248527527,0.007584477379401441
1.068301498889923,0.45977532863616943,0.00745098125478513
1.068301498889923,0.4732981324195862,0.007321434177453816
1.068301498889923,0.48682093620300293,0.007195682803340206
1.068301498889923,0.5003437399864197,0.007073580792582786
1.068301498889923,0.5138665437698364,0.006954988483356425
1.068301498889923,0.5273893475532532,0.006839772554420269
1.068301498889923,0.5409121513366699,0.006727805710714888
1.068301498889923,0.5544349551200867,0.006618966376186452
1.068301498889923,0.5679577589035034,0.0065131384153926785
1.068301498889923,0.5814805626869202,0.006410210852473509
1.068301498889923,0.5950033664703369,0.006310077619351901
1.068301498889923,0.6085261702537537,0.0062126373128021314
1.068301498889923,0.6220489740371704,0.00611779296409708
1.068301498889923,0.6355717778205872,0.0060254518029645545
1.068301498889923,0.6490945816040039,0.005935525078197237
1.068301498889923,0.6626173853874207,0.005847927848063242
1.068301498889923,0.6761401891708374,0.005762578792395919
1.068301498889923,0.6896629929542542,0.005679400035220543
1.068301498889923,0.7031857967376709,0.005598316986581995
1.068301498889923,0.7167086005210876,0.005519258175537823
1.068301498889923,0.7302314043045044,0.005442155106782946
1.068301498889923,0.7437542080879211,0.005366942113813153
1.068301498889923,0.7572770118713379,0.005293556229903436
1.068301498889923,0.7707998156547546,0.0052219370541676715
1.068301498889923,0.7843226194381714,0.005152026636798918
1.068301498889923,0.7978454232215881,0.005083769359415631
1.068301498889923,0.8113682270050049,0.00501711182926034
1.068301498889923,0.8248910307884216,0.004952002776686775
1.068301498889923,0.8384138345718384,0.0048883929549438645
1.068301498889923,0.8519366383552551,0.004826235077311211
1.068301498889923,0.8654594421386719,0.004765483615979857
1.068301498889923,0.8789822459220886,0.004706094888514871
1.068301498889923,0.8925050497055054,0.004648026865708303
1.068301498889923,0.9060278534889221,0.004591239119442394
1.068301498889923,0.9195506572723389,0.0045356927588744
1.068301498889923,0.9330734610557556,0.004481350358142698
1.068301498889923,0.9465962648391724,0.004428175892816157
1.068301498889923,0.9601190686225891,0.00437613467653888
1.068301498889923,0.9736418724060059,0.004325193305984938
1.068301498889923,0.9871646761894226,0.0042753196025538615
1.068301498889923,1.0006874799728394,0.004226482560510942
1.068301498889923,1.014210283756256,0.004178652304016386
1.068301498889923,1.0277330875396729,0.004131800013302701
1.068301498889923,1.0412558913230896,0.004085897916674833
1.068301498889923,1.0547786951065063,0.004040919222609187
1.068301498889923,1.068301498889923,0.003996838081834497
1.068301498889923,1.0818243026733398,0.003953629553759551
1.068301498889923,1.0953471064567566,0.003911269566048192
1.068301498889923,1.1088699102401733,0.0038697348765650338
1.068301498889923,1.12239271402359,0.003829003041516354
1.068301498889923,1.1359155178070068,0.003789052386093161
1.068301498889923,1.1494383215904236,0.0037498619676700137
1.068301498889923,1.1629611253738403,0.0037114115498193766
1.068301498889923,1.176483929157257,0.0036736815728338184
1.068301498889923,1.1900067329406738,0.003636653129196216
1.068301498889923,1.2035295367240906,0.0036003079353428493
1.068301498889923,1.2170523405075073,0.0035646283072939757
1.068301498889923,1.230575144290924,0.003529597139047295
1.068301498889923,1.2440979480743408,0.003495197878175457
1.068301498889923,1.2576207518577576,0.0034614145051139957
1.068301498889923,1.2711435556411743,0.0034282315137689826
1.068301498889923,1.284666359424591,0.0033956338917984813
1.068301498889923,1.2981891632080078,0.0033636070995579103
1.068301498889923,1.3117119669914246,0.003332137055268673
1.068301498889923,1.3252347707748413,0.0033012101166841877
1.068301498889923,1.338757574558258,0.0032708130633680096
1.068301498889923,1.3522803783416748,0.0032409330840866106
