MidPoint,Slope,resultList,LinerType
10,0.25,"[0.8788122764797739, 0.8902371325191659, 0.9011211952702999, 0.9115182407676282, 0.9214736234107778, 0.9310260276571105, 0.940208776220192, 0.9490508248677063, 0.9575775310658351, 0.9658112563751511, 0.9737718445975588]",0.0
20,0.25,"[0.5061726804784797, 0.6650921404319362, 0.7246630129435779, 0.7683408650710891, 0.8038590225647342, 0.8341791294476854, 0.8608113947947558, 0.8846501932364872, 0.9062774121170984, 0.9260970883588229, 0.9444035257737016]",0.0
30,0.25,"[0.01772421272361084, 0.034570385582511125, 0.06198028044821936, 0.11837170403014076, 0.3441853631981305, 0.6569068400292414, 0.739365820923468, 0.7963583843417603, 0.8412488253789574, 0.8787172259371628, 0.911044533523653]",0.0
40,0.25,"[0.009561690032136926, 0.0216974475463063, 0.042590156044736746, 0.07648282089945196, 0.13979903786999892, 0.2524936969462847, 0.40648052699351406, 0.6460167322857298, 0.7509678718355721, 0.8197396573694852, 0.872385904379804]",0.0
50,0.25,"[0.006117792969240462, 0.015372408369708747, 0.0328150396894232, 0.06141169450409283, 0.10767527578311362, 0.18625892992177287, 0.2800138559709776, 0.37611842138203166, 0.5910503796035397, 0.7403267991238152, 0.8262130138984521]",0.0
60,0.25,"[0.004376134673901372, 0.011888348753932715, 0.026923755897906205, 0.05278545673357695, 0.09282088726176817, 0.15689123371017347, 0.24037523497597119, 0.3140842303393126, 0.390335379945053, 0.6109125260812661, 0.7681691348056753]",0.0
70,0.25,"[0.0033636070936664585, 0.009767643627181511, 0.02307559085366591, 0.04704967302880211, 0.08394327507993046, 0.1403731108487719, 0.2172126077639192, 0.2875603669833748, 0.341152790216729, 0.408044067517613, 0.6868146448259457]",0.0
80,0.25,"[0.0027138400507380617, 0.00837008030986778, 0.020410407482338567, 0.042939960760488324, 0.07792632540229487, 0.1297951229989501, 0.20168809965387036, 0.2712332753378273, 0.3194574666494727, 0.3459437630864934, 0.4526354541424951]",0.0
90,0.25,"[0.0022661192167417366, 0.007391001783389303, 0.01847651937510297, 0.03985337964682591, 0.07353348859305471, 0.12242820602608119, 0.19055615286507183, 0.2597236849064429, 0.30655910680818615, 0.32072935803521047, 0.11716145144132227]",-0.20356790659388818
100,0.25,"[0.0019408767275594337, 0.006671882422942763, 0.017019425380241527, 0.037455137046279015, 0.07016539448756008, 0.11699187604811005, 0.1822040542981372, 0.25101997479116483, 0.2977970925043595, 0.3062833470609867, 0.09470711661838319]",-0.2115762304426035
10,0.5,"[0.9347887227123531, 0.9383568610631238, 0.9418692984360609, 0.9453279468530215, 0.9487346086946985, 0.9520909854063391, 0.9553986853339254, 0.9586592307945124, 0.9618740644701161, 0.9650445552025044, 0.9681720032560035]",0.0
20,0.5,"[0.8448458650285238, 0.8552709871368495, 0.8651958268628418, 0.874675040570139, 0.8837538596556388, 0.8924702256390409, 0.9008563416519069, 0.9089398239742507, 0.9167445726957587, 0.924291440854359, 0.9315987562208355]",0.0
30,0.5,"[0.6871099228359745, 0.7213193321728418, 0.7491278403137898, 0.7729698204314562, 0.7940443404203894, 0.813045654863324, 0.830418000994183, 0.846465827686493, 0.861408536959367, 0.8754104465491096, 0.8885984273399055]",0.0
40,0.5,"[0.028247813415155316, 0.06829767544966203, 0.18450741795354084, 0.5403967223700691, 0.6352664403821285, 0.6886525407875089, 0.7285676669198085, 0.761255483945361, 0.7892861513349869, 0.8140027851496302, 0.8362084970569076]",0.0
50,0.5,"[0.01772421272361084, 0.04885719432380504, 0.10673305342425823, 0.2147551373241432, 0.3169750184444022, 0.4064833578766855, 0.5220414960726648, 0.6183567686571679, 0.6819959843940856, 0.7295973764224698, 0.7681691348056753]",0.0
60,0.5,"[0.011949546438893881, 0.03850307157393796, 0.0852366633615565, 0.16368734739006008, 0.2520310901950052, 0.31510277678728704, 0.36187158311624257, 0.40542482088351167, 0.4689709037391203, 0.579374781452636, 0.6649454352126598]",0.0
70,0.5,"[0.00864406764242454, 0.03177684371764455, 0.07372089693491621, 0.1393238710395565, 0.22002437913342976, 0.28218484606327043, 0.3227283663924485, 0.34821241443580464, 0.3605318743271104, 0.3498327641306016, 0.14027220743530633]",-0.2202596668918041
80,0.5,"[0.00661896637498328, 0.02710167062529982, 0.06621382961181857, 0.12500677842877755, 0.199746104918268, 0.26249589123321704, 0.30293633929960223, 0.3248538884489046, 0.3281591641659735, 0.2980031716640026, 0.1022836948126653]",-0.2258754693533082
90,0.5,"[0.005293556231114314, 0.023717075686802546, 0.06081866570771446, 0.11552381432096628, 0.18569811388028287, 0.2487546587368627, 0.29027386070556704, 0.3114591332424166, 0.31145252452707456, 0.27460918955149166, 0.08284715466549929]",-0.22861197857691729
100,0.5,"[0.004376134673901372, 0.021186256669604157, 0.05671232346821592, 0.10874211382404922, 0.17542414984455784, 0.23843300688764096, 0.28122124332090864, 0.30258044421802494, 0.3009816958402043, 0.26037050520253924, 0.06987127597175763]",-0.2327091682462673
10,1.0,"[0.9585334237998608, 0.958345938051354, 0.958156617029336, 0.9579654496739977, 0.9577724247943156, 0.9575775310658351, 0.9573807570284211, 0.9571820910839546, 0.9569815214939938, 0.9567790363773855, 0.9565746237078314]",0.0
20,1.0,"[0.9084433744688263, 0.9080347838528571, 0.9076140604804592, 0.9071810391756266, 0.9067355488230578, 0.9062774121170984, 0.9058064452970346, 0.9053224578677762, 0.9048252523049111, 0.9043146237430058, 0.9037903596459584]",0.0
30,1.0,"[0.8448458650285238, 0.8442332611864793, 0.8435684365730758, 0.8428502682473115, 0.8420775183781769, 0.8412488253789574, 0.8403626938157438, 0.8394174829086065, 0.838411393408749, 0.8373424525920867, 0.8362084970569076]",0.0
40,1.0,"[0.7551709034157374, 0.7548373431570308, 0.7542542983473477, 0.753419153328075, 0.7523264850078024, 0.7509678718355721, 0.7493315602645994, 0.7474019557519705, 0.7451588833748847, 0.7425765298421707, 0.7396219249744318]",0.0
50,1.0,"[0.5061726804784797, 0.567513813282203, 0.5820968962188247, 0.589040421921463, 0.5916943410014006, 0.5910503796035397, 0.5872683622385302, 0.5798803841663679, 0.5674035363123758, 0.5451877820059734, 0.4526354541424951]",-0.08552166052292087
60,1.0,"[0.028247813415155316, 0.11510808541355061, 0.27253850035588323, 0.3456821867438404, 0.37788069996405155, 0.390335379945053, 0.38881876511200386, 0.37344244131768506, 0.3389987133674196, 0.2680481611131466, 0.1022836948126653]",-0.2880516851323877
70,1.0,"[0.02055198021272688, 0.0896621378657153, 0.21265338472932246, 0.29071572536796425, 0.3264703786580799, 0.341152790216729, 0.3411376111710155, 0.32690271490295375, 0.29386998979338896, 0.22685679722142188, 0.07803045805002388]",-0.2631223321667051
80,1.0,"[0.015411892077530938, 0.0765934449099669, 0.1815918997356217, 0.26290076956390457, 0.30263697280008384, 0.3194574666494727, 0.3204496915215631, 0.3064348702749681, 0.27306986569154634, 0.20630270405869938, 0.06311472554781017]",-0.25733496597375294
90,1.0,"[0.011949546438893881, 0.06814239386357898, 0.16233639304705838, 0.24452946954377774, 0.28774480637327093, 0.30655910680818615, 0.3084169674295696, 0.2944255867288475, 0.260440590710358, 0.19333802090726473, 0.052331912497145305]",-0.2560850549324243
