a1,a2,growth
6.85546875,0.0,0.24662774427828357
6.85546875,0.421875,0.21821148890709377
6.85546875,0.84375,0.1875275670025544
6.85546875,1.265625,0.15690632697471887
6.85546875,1.6875,0.1299745273327171
6.85546875,2.109375,0.10864545207642042
6.85546875,2.53125,0.0922705012353949
6.85546875,2.953125,0.07944863099335095
6.85546875,3.375,0.06908483190871173
6.85546875,3.796875,0.06049283872477043
6.85546875,4.21875,0.05325722966577997
6.85546875,4.640625,0.047112314893685225
6.85546875,5.0625,0.04187085502138005
6.85546875,5.484375,0.037388185992284544
6.85546875,5.90625,0.033545733771098964
6.85546875,6.328125,0.030243680863045574
6.85546875,6.75,0.027397428273197584
6.85546875,7.171875,0.024935434179323302
6.85546875,7.59375,0.022797495782524022
6.85546875,8.015625,0.020933190267122058
6.85546875,8.4375,0.019300429504006886
6.85546875,8.859375,0.017864147512102826
6.85546875,9.28125,0.016595141202114434
6.85546875,9.703125,0.015469071303403525
6.85546875,10.125,0.014465617385731164
6.85546875,10.546875,0.013567772879437124
6.85546875,10.96875,0.012761262501643764
6.85546875,11.390625,0.012034063586021996
6.85546875,11.8125,0.011376014418504117
6.85546875,12.234375,0.010778494056715375
6.85546875,12.65625,0.010234160816792104
6.85546875,13.078125,0.009736738433251346
6.85546875,13.5,0.009280840995744225
6.85546875,13.921875,0.008861829096297687
6.85546875,14.34375,0.00847569160831026
6.85546875,14.765625,0.008118948036844539
6.85546875,15.1875,0.007788567660015166
6.85546875,15.609375,0.007481902384575875
6.85546875,16.03125,0.007196630754740822
6.85546875,16.453125,0.006930711143642527
6.85546875,16.875,0.006682342462146671
6.85546875,17.296875,0.006449931050150133
6.85546875,17.71875,0.006232062729911899
6.85546875,18.140625,0.006027479107607232
6.85546875,18.5625,0.005835057411103851
6.85546875,18.984375,0.005653793262660421
6.85546875,19.40625,0.0054827859855964625
6.85546875,19.828125,0.0053212259533164255
6.85546875,20.25,0.005168383699680444
6.85546875,20.671875,0.005023600530928647
6.85546875,21.09375,0.0048862803469208365
6.85546875,21.515625,0.004755882616283347
6.85546875,21.9375,0.004631916201204393
6.85546875,22.359375,0.004513933985087437
6.85546875,22.78125,0.004401528169494681
6.85546875,23.203125,0.004294326149926843
6.85546875,23.625,0.004191986894146024
6.85546875,24.046875,0.0040941977203247755
6.85546875,24.46875,0.004000671504711382
6.85546875,24.890625,0.003911144168254442
6.85546875,25.3125,0.0038253724591650155
6.85546875,25.734375,0.003743131982615408
6.85546875,26.15625,0.003664215445087127
6.85546875,26.578125,0.003588431088522491
6.85546875,27.0,0.0035156012896434886
6.85546875,27.421875,0.0034455613067677143
6.85546875,27.84375,0.003378158153749153
6.85546875,28.265625,0.0033132495893663807
6.85546875,28.6875,0.0032507032079381114
6.85546875,29.109375,0.003190395618890197
6.85546875,29.53125,0.003132211703169305
6.85546875,29.953125,0.0030760439436373584
6.85546875,30.375,0.003021791820534553
6.85546875,30.796875,0.0029693612597007416
6.85546875,31.21875,0.0029186641320904927
6.85546875,31.640625,0.0028696177987899024
6.85546875,32.0625,0.002822144696827296
6.85546875,32.484375,0.002776171961126139
6.85546875,32.90625,0.0027316310790564684
6.85546875,33.328125,0.0026884575760209397
6.85546875,33.75,0.0026465907254207364
6.85546875,34.171875,0.0026059732846318386
6.85546875,34.59375,0.0025665512527441835
6.85546875,35.015625,0.002528273645895401
6.85546875,35.4375,0.002491092294158432
6.85546875,35.859375,0.0024549616508532093
6.85546875,36.28125,0.002419838620167751
6.85546875,36.703125,0.0023856823956696087
6.85546875,37.125,0.002352454312562702
6.85546875,37.546875,0.002320117710889891
6.85546875,37.96875,0.0022886378088043126
6.85546875,38.390625,0.002257981584506773
6.85546875,38.8125,0.0022281176691404327
6.85546875,39.234375,0.0021990162444925684
6.85546875,39.65625,0.0021706489499802653
6.85546875,40.078125,0.002142988795841397
6.85546875,40.5,0.002116010081868548
6.85546875,40.921875,0.002089688322538934
6.85546875,41.34375,0.002064000176564996
6.85546875,41.765625,0.002038923381668164
6.85546875,42.1875,0.002014436693402949
