MidPoint,Slope,resultList,LinerType
10,2.0,"[0.8344610387662688, 0.843627989241123, 0.8529724817827586, 0.8624758719749916, 0.8721177474985864, 0.8818762412880836, 0.8917283948290274, 0.9016505553369557, 0.9116187883088807, 0.921609286344966, 0.9315987562208355]",0
20,2.0,"[0.6614115411903173, 0.6724641106706597, 0.6847568003393841, 0.6984199074925543, 0.7135717038773519, 0.7303018762768961, 0.7486504522497365, 0.7685852049652261, 0.7899834529519393, 0.8126259098003289, 0.8362084970569076]",0
30,2.0,"[0.5302986674424061, 0.5334703388687283, 0.5373085909503382, 0.5420376669715652, 0.5479878222473638, 0.5556591875724884, 0.5658282726616939, 0.5797160018630962, 0.5991978633643595, 0.6268301358640076, 0.6649454352126598]",0
40,2.0,"[0.4408752593263853, 0.43417359192937816, 0.4255977813646318, 0.41417840457015936, 0.3980819150799822, 0.3732826684465448, 0.32866676176580767, 0.23660834844737189, 0.15914683558610904, 0.1232450109049191, 0.10228369481228902]",0
50,2.0,"[0.3780621575956971, 0.3623796527248655, 0.3415579921767426, 0.31243159095279427, 0.26924773826270715, 0.2080082560823362, 0.1514574463360754, 0.11673780748745133, 0.09524807317447372, 0.0805918518140986, 0.06987127596966752]",0
60,2.0,"[0.3317025534271317, 0.30833592220372724, 0.2768036255055519, 0.23327234256684345, 0.17929272483583297, 0.1330894840584464, 0.10322734201108792, 0.08379939326831494, 0.0701690814810639, 0.06006177237912331, 0.05233191248927034]",0
70,2.0,"[0.2960126056300448, 0.2662418063170707, 0.22650964672298857, 0.17711616093054133, 0.13131875058541254, 0.09999807894290061, 0.0794651589813406, 0.0651196671680699, 0.05456511268925131, 0.04657984620961231, 0.040465639140681756]",0
80,2.0,"[0.26761376584393937, 0.2326520644952639, 0.1878614689287507, 0.1402994898749816, 0.10410749617577299, 0.08026265955916953, 0.06394362375377628, 0.052185685370798096, 0.043467454898057506, 0.036911521263290156, 0.0319530504769274]",0
90,2.0,"[0.24442446219728586, 0.20540031541719822, 0.15854657902129396, 0.1158085701444728, 0.08618371435578454, 0.0663971313337404, 0.05255379724472754, 0.042563431339341554, 0.03523355307574867, 0.029797372210245747, 0.025739527278313717]",0
100,2.0,"[0.2250950783395252, 0.18302668266778527, 0.13631041998659812, 0.09844394937550019, 0.07303513337396825, 0.05582628441502019, 0.04378968658745939, 0.03521728921357492, 0.029025897308745923, 0.0244948381937981, 0.02114620137347928]",0
