a1,a2,growth
0.9377288818359375,0.0,0.819998966174987
0.9377288818359375,0.10546875,0.7570061904438368
0.9377288818359375,0.2109375,0.7009863178375987
0.9377288818359375,0.31640625,0.6511184600769401
0.9377288818359375,0.421875,0.6065433512251389
0.9377288818359375,0.52734375,0.5664992533997306
0.9377288818359375,0.6328125,0.5303526433981685
0.9377288818359375,0.73828125,0.4975907673412462
0.9377288818359375,0.84375,0.46780304519386506
0.9377288818359375,0.94921875,0.44066107097753004
0.9377288818359375,1.0546875,0.41590025001359204
0.9377288818359375,1.16015625,0.3933037758884227
0.9377288818359375,1.265625,0.37268903229291667
0.9377288818359375,1.37109375,0.35389648612057684
0.9377288818359375,1.4765625,0.3367812097213375
0.9377288818359375,1.58203125,0.32120710891788745
0.9377288818359375,1.6875,0.30704370609882425
0.9377288818359375,1.79296875,0.29416503483893985
0.9377288818359375,1.8984375,0.2824499874004186
0.9377288818359375,2.00390625,0.27178340889239727
0.9377288818359375,2.109375,0.2620573462354871
0.9377288818359375,2.21484375,0.2531720629593563
0.9377288818359375,2.3203125,0.24503663806385137
0.9377288818359375,2.42578125,0.2375691244871844
0.9377288818359375,2.53125,0.23069633439456017
0.9377288818359375,2.63671875,0.22435335468519266
0.9377288818359375,2.7421875,0.2184828964109375
0.9377288818359375,2.84765625,0.21303456432059914
0.9377288818359375,2.953125,0.20796410992412545
0.9377288818359375,3.05859375,0.20323271009417948
0.9377288818359375,3.1640625,0.19880629606064562
0.9377288818359375,3.26953125,0.19465494517161316
0.9377288818359375,3.375,0.19075233939841574
0.9377288818359375,3.48046875,0.18707528932311493
0.9377288818359375,3.5859375,0.18360331936448213
0.9377288818359375,3.69140625,0.18031830853047826
0.9377288818359375,3.796875,0.17720418048346193
0.9377288818359375,3.90234375,0.17424663677784977
0.9377288818359375,4.0078125,0.17143292752418435
0.9377288818359375,4.11328125,0.16875165428090094
0.9377288818359375,4.21875,0.16619260057076776
0.9377288818359375,4.32421875,0.16374658601276215
0.9377288818359375,4.4296875,0.16140534060724723
0.9377288818359375,4.53515625,0.15916139621179998
0.9377288818359375,4.640625,0.15700799268010832
0.9377288818359375,4.74609375,0.1549389965176177
0.9377288818359375,4.8515625,0.15294883023174563
0.9377288818359375,4.95703125,0.15103241083453572
0.9377288818359375,5.0625,0.14918509618841264
0.9377288818359375,5.16796875,0.14740263808777498
0.9377288818359375,5.2734375,0.14568114113513925
0.9377288818359375,5.37890625,0.14401702661176244
0.9377288818359375,5.484375,0.14240700066645445
0.9377288818359375,5.58984375,0.14084802623931897
0.9377288818359375,5.6953125,0.13933729822891602
0.9377288818359375,5.80078125,0.13787222147907144
0.9377288818359375,5.90625,0.13645039122372793
0.9377288818359375,6.01171875,0.13506957567834946
0.9377288818359375,6.1171875,0.13372770050942942
0.9377288818359375,6.22265625,0.13242283495490673
0.9377288818359375,6.328125,0.131153179389787
0.9377288818359375,6.43359375,0.1299170541716852
0.9377288818359375,6.5390625,0.12871288961185035
0.9377288818359375,6.64453125,0.12753921694168296
0.9377288818359375,6.75,0.12639466016387133
0.9377288818359375,6.85546875,0.1252779286862201
0.9377288818359375,6.9609375,0.12418781065351349
0.9377288818359375,7.06640625,0.12312316690205949
0.9377288818359375,7.171875,0.12208292546637396
0.9377288818359375,7.27734375,0.12106607658583511
0.9377288818359375,7.3828125,0.12007166815014984
0.9377288818359375,7.48828125,0.11909880155178335
0.9377288818359375,7.59375,0.11814662788922524
0.9377288818359375,7.69921875,0.11721434449666332
0.9377288818359375,7.8046875,0.11630119176570826
0.9377288818359375,7.91015625,0.11540645022632905
0.9377288818359375,8.015625,0.11452943786988462
0.9377288818359375,8.12109375,0.11366950768149538
0.9377288818359375,8.2265625,0.11282604537280516
0.9377288818359375,8.33203125,0.11199846729194732
0.9377288818359375,8.4375,0.11118621848867354
0.9377288818359375,8.54296875,0.11038877093315624
0.9377288818359375,8.6484375,0.10960562186449944
0.9377288818359375,8.75390625,0.10883629226237126
0.9377288818359375,8.859375,0.10808032543219968
0.9377288818359375,8.96484375,0.10733728568696975
0.9377288818359375,9.0703125,0.10660675712995261
0.9377288818359375,9.17578125,0.1058883425158954
0.9377288818359375,9.28125,0.10518166219719326
0.9377288818359375,9.38671875,0.10448635314020706
0.9377288818359375,9.4921875,0.10380206800342122
0.9377288818359375,9.59765625,0.10312847428429986
0.9377288818359375,9.703125,0.10246525351883495
0.9377288818359375,9.80859375,0.10181210053366112
0.9377288818359375,9.9140625,0.10116872274970427
0.9377288818359375,10.01953125,0.10053483952147795
0.9377288818359375,10.125,0.09991018152682962
0.9377288818359375,10.23046875,0.09929449019248446
0.9377288818359375,10.3359375,0.09868751715140568
0.9377288818359375,10.44140625,0.09808902373904473
0.9377288818359375,10.546875,0.09749878051191532
