a1,a2,growth1,growth2,growth3,epsilon
0.9195506572723389,0.0,0.02185324533042654,0.9999999999999997,0.021853245406608313,0.0
0.9195506572723389,0.10546875,0.02185324533042654,0.9490798533585926,0.02120395438478117,0.416509540068829
0.9195506572723389,0.2109375,0.02185324533042654,0.9023117672315021,0.02059527617889296,0.4107334390322384
0.9195506572723389,0.31640625,0.02185324533042654,0.859752728720205,0.020044012840476657,0.40968473107612824
0.9195506572723389,0.421875,0.02185324533042654,0.8211410077055379,0.019550855274539924,0.4109499733063147
0.9195506572723389,0.52734375,0.02185324533042654,0.7860920197462197,0.01911063074927155,0.4132922131521294
0.9195506572723389,0.6328125,0.02185324533042654,0.7542001865719103,0.018716655049231465,0.4160706532897205
0.9195506572723389,0.73828125,0.02185324533042654,0.7250845374631252,0.01836241965924195,0.418950606116622
0.9195506572723389,0.84375,0.02185324533042654,0.6984052786269377,0.01804215622131024,0.4217582756056296
0.9195506572723389,0.94921875,0.02185324533042654,0.6738667446345352,0.017750948939359776,0.4244063313404269
0.9195506572723389,1.0546875,0.02185324533042654,0.6512145775177237,0.01748467823143102,0.42685468849992303
0.9195506572723389,1.16015625,0.02185324533042654,0.6302308829682846,0.017239912482985318,0.429089261196108
0.9195506572723389,1.265625,0.02185324533042654,0.610729055009569,0.017013794480348853,0.4311101924904222
0.9195506572723389,1.37109375,0.02185324533042654,0.5925489685773867,0.01680393924385584,0.43292521678990287
0.9195506572723389,1.4765625,0.02185324533042654,0.5755527775862067,0.016608347700133152,0.4345458720262741
0.9195506572723389,1.58203125,0.02185324533042654,0.5596213507581559,0.016425335833886456,0.4359853282865604
0.9195506572723389,1.6875,0.02185324533042654,0.5446512938608679,0.016253477379360424,0.4372571542040914
0.9195506572723389,1.79296875,0.02185324533042654,0.5305524795924431,0.016091557692906353,0.4383746282091709
0.9195506572723389,1.8984375,0.02185324533042654,0.5172460037735384,0.015938536638861484,0.4393503685527341
0.9195506572723389,2.00390625,0.02185324533042654,0.5046624939066701,0.015793518779080556,0.44019616117761806
0.9195506572723389,2.109375,0.02185324533042654,0.49274070668695996,0.015655729186473736,0.44092288794585055
0.9195506572723389,2.21484375,0.02185324533042654,0.48142636168353875,0.015524493929845134,0.4415405303096423
0.9195506572723389,2.3203125,0.02185324533042654,0.470671167964501,0.01539922412262552,0.4420582032899714
0.9195506572723389,2.42578125,0.02185324533042654,0.46043200855919647,0.015279402826460418,0.44248420556340423
0.9195506572723389,2.53125,0.02185324533042654,0.4506702543559712,0.0151645743623474,0.4428260863953899
0.9195506572723389,2.63671875,0.02185324533042654,0.4413511844801564,0.015054335360722785,0.44309070460921074
0.9195506572723389,2.7421875,0.02185324533042654,0.4324434945837994,0.014948327391486408,0.4432842932477985
0.9195506572723389,2.84765625,0.02185324533042654,0.4239188779967926,0.014846230817954062,0.4434125213627724
0.9195506572723389,2.953125,0.02185324533042654,0.4157516675066583,0.014747759544126264,0.4434805436526549
0.9195506572723389,3.05859375,0.02185324533042654,0.40791852779171756,0.014652656682326732,0.4434930542800788
0.9195506572723389,3.1640625,0.02185324533042654,0.4003981903440512,0.014560690857639533,0.44345433333325535
0.9195506572723389,3.26953125,0.02185324533042654,0.39317122417609396,0.014471653021297399,0.443368285458084
0.9195506572723389,3.375,0.02185324533042654,0.38621983678066524,0.01438535376787117,0.4432384778142812
0.9195506572723389,3.48046875,0.02185324533042654,0.3795277007662377,0.014301621034282348,0.44306817401715004
0.9195506572723389,3.5859375,0.02185324533042654,0.373079802362671,0.014220298099103735,0.4428603630179978
0.9195506572723389,3.69140625,0.02185324533042654,0.36686230862329056,0.014141241874573272,0.442617786514244
0.9195506572723389,3.796875,0.02185324533042654,0.36086245066535066,0.014064321400457819,0.44234296159608666
0.9195506572723389,3.90234375,0.02185324533042654,0.35506842071494904,0.013989416554510171,0.4420382025668923
0.9195506572723389,4.0078125,0.02185324533042654,0.3494692810721224,0.013916416930079882,0.4417056406519555
0.9195506572723389,4.11328125,0.02185324533042654,0.3440548834012109,0.013845220816327657,0.44134723901256984
0.9195506572723389,4.21875,0.02185324533042654,0.33881579699195663,0.013775734355622024,0.4409648099943422
0.9195506572723389,4.32421875,0.02185324533042654,0.33374324483714707,0.013707870766117795,0.44056002805117767
0.9195506572723389,4.4296875,0.02185324533042654,0.328829046540211,0.013641549655162233,0.4401344413917693
0.9195506572723389,4.53515625,0.02185324533042654,0.32406556720682667,0.013576696436079524,0.43968948416003517
0.9195506572723389,4.640625,0.02185324533042654,0.3194456715930458,0.013513241775775883,0.43922648500922384
0.9195506572723389,4.74609375,0.02185324533042654,0.3149626828824776,0.013451121148287405,0.43874667791115474
0.9195506572723389,4.8515625,0.02185324533042654,0.3106103455498775,0.013390274382342889,0.43825120822498304
0.9195506572723389,4.95703125,0.02185324533042654,0.30638279184052486,0.01333064529919077,0.4377411410633338
0.9195506572723389,5.0625,0.02185324533042654,0.30227451145620293,0.013272181369592673,0.4372174676020935
0.9195506572723389,5.16796875,0.02185324533042654,0.29828032409111216,0.013214833410126461,0.4366811110878426
0.9195506572723389,5.2734375,0.02185324533042654,0.29439535450604193,0.013158555320300818,0.4361329329575487
0.9195506572723389,5.37890625,0.02185324533042654,0.2906150098678311,0.013103303811315683,0.4355737361606033
0.9195506572723389,5.484375,0.02185324533042654,0.28693495911446226,0.013049038206780139,0.4350042711710401
0.9195506572723389,5.58984375,0.02185324533042654,0.28335111413495273,0.01299572022251607,0.43442523886206696
0.9195506572723389,5.6953125,0.02185324533042654,0.27985961257813763,0.012943313808322629,0.4338372957953514
0.9195506572723389,5.80078125,0.02185324533042654,0.27645680212608864,0.012891784950971834,0.43324105562540083
0.9195506572723389,5.90625,0.02185324533042654,0.2731392260867469,0.01284110154406144,0.432637093531563
0.9195506572723389,6.01171875,0.02185324533042654,0.269903610176779,0.012791233246966823,0.4320259488236613
0.9195506572723389,6.1171875,0.02185324533042654,0.26674685038001256,0.01274215136038832,0.43140812759968805
0.9195506572723389,6.22265625,0.02185324533042654,0.26366600177937066,0.012693828698635463,0.43078410431138836
0.9195506572723389,6.328125,0.02185324533042654,0.260658268271272,0.012646239504269477,0.43015432517392854
0.9195506572723389,6.43359375,0.02185324533042654,0.257720993081129,0.012599359341237149,0.4295192095017757
0.9195506572723389,6.5390625,0.02185324533042654,0.2548516500071579,0.012553164998466936,0.4288791510564158
0.9195506572723389,6.64453125,0.02185324533042654,0.25204783532721103,0.012507634431932726,0.4282345211745777
0.9195506572723389,6.75,0.02185324533042654,0.2493072603100395,0.012462746663446045,0.427585668698701
0.9195506572723389,6.85546875,0.02185324533042654,0.2466277442782834,0.012418481730713922,0.42693292257915344
0.9195506572723389,6.9609375,0.02185324533042654,0.24400720817572455,0.012374820613860735,0.4262765925933197
0.9195506572723389,7.06640625,0.02185324533042654,0.2414436685959937,0.012331745192457229,0.42561697152432887
0.9195506572723389,7.171875,0.02185324533042654,0.23893523223407517,0.01228923816220366,0.4249543345370925
0.9195506572723389,7.27734375,0.02185324533042654,0.23648009072562923,0.012247283011743002,0.4242889418670666
0.9195506572723389,7.3828125,0.02185324533042654,0.2340765158424713,0.012205863957883386,0.4236210386953263
0.9195506572723389,7.48828125,0.02185324533042654,0.231722855015483,0.0121649659258391,0.4229508574547784
0.9195506572723389,7.59375,0.02185324533042654,0.2294175271588826,0.01212457448575285,0.42227861726684596
0.9195506572723389,7.69921875,0.02185324533042654,0.2271590187721417,0.012084675820974063,0.42160452505720164
0.9195506572723389,7.8046875,0.02185324533042654,0.22494588029797527,0.012045256697350605,0.42092877651749827
0.9195506572723389,7.91015625,0.02185324533042654,0.2227767227167376,0.012006304442500525,0.4202515574601791
0.9195506572723389,8.015625,0.02185324533042654,0.22065021435928728,0.011967806879326585,0.4195730423007653
0.9195506572723389,8.12109375,0.02185324533042654,0.21856507792192995,0.011929752350578674,0.41889339774609186
0.9195506572723389,8.2265625,0.02185324533042654,0.21652008766846623,0.01189212964640658,0.418212780619123
0.9195506572723389,8.33203125,0.02185324533042654,0.2145140668056197,0.011854927996143285,0.417531339332495
0.9195506572723389,8.4375,0.02185324533042654,0.21254588501929103,0.011818137058469104,0.41684921512725875
0.9195506572723389,8.54296875,0.02185324533042654,0.2106144561601068,0.01178174687421539,0.4161665410188481
0.9195506572723389,8.6484375,0.02185324533042654,0.2087187360676854,0.011745747875681379,0.41548344392626696
0.9195506572723389,8.75390625,0.02185324533042654,0.20685772052389367,0.011710130845080186,0.414800043742778
0.9195506572723389,8.859375,0.02185324533042654,0.20503044332615467,0.01167488689502573,0.41411645360256644
0.9195506572723389,8.96484375,0.02185324533042654,0.20323597447256284,0.011640007481440805,0.4134327819257243
0.9195506572723389,9.0703125,0.02185324533042654,0.2014734184512313,0.011605484351541817,0.4127491306413415
0.9195506572723389,9.17578125,0.02185324533042654,0.1997419126268544,0.011571309550893437,0.41206559674332943
0.9195506572723389,9.28125,0.02185324533042654,0.1980406257180341,0.011537475403493393,0.41138227222314483
0.9195506572723389,9.38671875,0.02185324533042654,0.19636875635940187,0.0115039744996406,0.4106992443873488
0.9195506572723389,9.4921875,0.02185324533042654,0.19472553174300464,0.011470799684098774,0.4100165961328007
0.9195506572723389,9.59765625,0.02185324533042654,0.19311020633385473,0.011437944039479987,0.40933440589600883
0.9195506572723389,9.703125,0.02185324533042654,0.19152206065490535,0.01140540088369849,0.4086527483515137
0.9195506572723389,9.80859375,0.02185324533042654,0.18996040013707507,0.011373163758736827,0.40797169456655075
0.9195506572723389,9.9140625,0.02185324533042654,0.1884245540302297,0.011341226405740718,0.4072913113414854
0.9195506572723389,10.01953125,0.02185324533042654,0.18691387437136933,0.011309582782567737,0.40661166290792644
0.9195506572723389,10.125,0.02185324533042654,0.1854277350065047,0.011278227028561218,0.4059328096067742
0.9195506572723389,10.23046875,0.02185324533042654,0.1839655306629354,0.011247153474605724,0.4052548090859586
0.9195506572723389,10.3359375,0.02185324533042654,0.18252667606897033,0.01121635662205104,0.4045777157106187
0.9195506572723389,10.44140625,0.02185324533042654,0.1811106051181024,0.011185831153980426,0.4039015817571377
0.9195506572723389,10.546875,0.02185324533042654,0.1797167700752445,0.011155571899824983,0.40322645596411644
