MidPoint,Slope,resultList,LinerType
10,1.0,"[0.6512145775177237, 0.6691925416583341, 0.6890146393030288, 0.7109575330193748, 0.7353493645653238, 0.7625780747639367, 0.7930974463164312, 0.827425147791002, 0.8661199305669733, 0.9097113158753619, 0.9585334237998612]",0.0
20,1.0,"[0.49274070668695963, 0.5077359335719219, 0.5252226805728163, 0.5458237268311891, 0.5703723198804415, 0.600003343226876, 0.636292523742302, 0.6814695010601604, 0.7387279150286407, 0.8125616480661958, 0.9084433744688263]",0.0
30,1.0,"[0.4003981903440515, 0.40967241412694205, 0.421006592192245, 0.43511343436621724, 0.4530437696847246, 0.47638973297348336, 0.5076341410966032, 0.5507691403928315, 0.6124324926702696, 0.704043558082051, 0.8448458650285241]",0.0
40,1.0,"[0.33881579699195646, 0.34202639982084787, 0.3461335437987339, 0.3515582481411989, 0.35901851431326287, 0.3698232484599094, 0.38654630469579915, 0.41463413820282813, 0.4659947434080753, 0.5648847219623018, 0.7551709034157371]",0.0
50,1.0,"[0.2943953545060416, 0.2917225133865223, 0.2881439109728735, 0.2830858103608569, 0.27532655015042773, 0.26158560490412963, 0.2207043886400989, 0.0936060417672929, 0.062002097401666574, 0.04844667415710267, 0.5061726804869325]",0.2459486803489389
60,1.0,"[0.2606582682712718, 0.2524370702091545, 0.24093588549862788, 0.2234365826112234, 0.19217276938774278, 0.11901257279134263, 0.06882650253623049, 0.048316935082059205, 0.03747325770012698, 0.03132378819077015, 0.028247813405196196]",0.0
70,1.0,"[0.23407651584247147, 0.22070205468799658, 0.20125881423141984, 0.16969461064287156, 0.11116873808613457, 0.06441589551503503, 0.04328326053510492, 0.03207980524968708, 0.025515088921004625, 0.021748051950631654, 0.020551980189674607]",0.0
80,1.0,"[0.21254588501929103, 0.19444703915704692, 0.16740628841700647, 0.12224780408328718, 0.07002334343664003, 0.04363200797677144, 0.03045596039044331, 0.02300863612188408, 0.018521400431953855, 0.015930097040985258, 0.015411892054491028]",0.0
90,1.0,"[0.19472553174300575, 0.17235624292982152, 0.13848060180631622, 0.08716750519396164, 0.04966729808016599, 0.03197594472845382, 0.022749307312232923, 0.017408389247906463, 0.014138143369361755, 0.012225516250180708, 0.011949546421909964]",0.0
100,1.0,"[0.1797167700752453, 0.1535448812309363, 0.11385536530370075, 0.06476453529771384, 0.037456426069116235, 0.024593256823232438, 0.017750670438546605, 0.013729973231082536, 0.011234061120152182, 0.00975082706157959, 0.009561690029341778]",0.0
